기업,구분,항목,2022/12,2023/12,2024/12,2025/12(E),2026/12(E),2027/12(E)
스톤브릿지벤처스,연결,  컨센서스대비(%),,,,-,-,-
스톤브릿지벤처스,연결,영업이익(억원),77.86,64.41,33.74,,,
스톤브릿지벤처스,연결,  전년동기대비(%),-71.67,-17.27,-47.62,,,
스톤브릿지벤처스,연결,  컨센서스대비(%),,,,-,-,-
스톤브릿지벤처스,연결,당기순이익(억원),71.40,61.87,22.98,,,
스톤브릿지벤처스,연결,  전년동기대비(%),-68.09,-13.35,-62.86,,,
스톤브릿지벤처스,연결,  컨센서스대비(%),,,,-,-,-
스톰테크,연결,매출액(억원),510.31,551.62,669.15,,,
스톰테크,연결,  전년동기대비(%),6.35,8.10,21.31,,,
스톰테크,연결,  컨센서스대비(%),,,,-,-,-
스톰테크,연결,영업이익(억원),118.04,116.55,124.24,,,
스톰테크,연결,  전년동기대비(%),12.14,-1.26,6.60,,,
스톰테크,연결,  컨센서스대비(%),,,,-,-,-
스톰테크,연결,당기순이익(억원),95.82,97.66,143.54,,,
스톰테크,연결,  전년동기대비(%),10.63,1.92,46.98,,,
스톰테크,연결,  컨센서스대비(%),,,,-,-,-
스튜디오드래곤,연결,매출액(억원),"6,979.46","7,531.46","5,500.81","6,425","7,213","7,834"
스튜디오드래곤,연결,  전년동기대비(%),43.28,7.91,-26.96,16.80,12.27,8.60
스튜디오드래곤,연결,  컨센서스대비(%),4.15,-1.67,4.48,-,-,-
스튜디오드래곤,연결,영업이익(억원),652.19,558.71,363.94,516,658,818
스튜디오드래곤,연결,  전년동기대비(%),24.04,-14.33,-34.86,41.90,27.37,24.42
스튜디오드래곤,연결,  컨센서스대비(%),-10.44,-15.21,4.17,-,-,-
스튜디오드래곤,연결,당기순이익(억원),505.65,300.83,334.88,428,550,678
스튜디오드래곤,연결,  전년동기대비(%),29.49,-40.51,11.32,27.71,28.49,23.42
스튜디오드래곤,연결,  컨센서스대비(%),-23.58,-41.26,42.41,-,-,-
스튜디오미르,연결,매출액(억원),257.81,231.62,175.71,,,
스튜디오미르,연결,  전년동기대비(%),79.16,-10.16,-24.14,,,
스튜디오미르,연결,  컨센서스대비(%),,,,-,-,-
스튜디오미르,연결,영업이익(억원),33.40,8.61,-19.02,,,
스튜디오미르,연결,  전년동기대비(%),흑전,-74.22,적전,,,
스튜디오미르,연결,  컨센서스대비(%),,,,-,-,-
스튜디오미르,연결,당기순이익(억원),15.11,25.04,1.09,,,
스튜디오미르,연결,  전년동기대비(%),-28.42,65.72,-95.65,,,
스튜디오미르,연결,  컨센서스대비(%),,,,-,-,-
스튜디오산타클로스,연결,매출액(억원),184.81,57.03,71.27,,,
스튜디오산타클로스,연결,  전년동기대비(%),-46.47,-69.14,24.97,,,
스튜디오산타클로스,연결,  컨센서스대비(%),,,,-,-,-
스튜디오산타클로스,연결,영업이익(억원),-39.49,-217.79,-70.03,,,
스튜디오산타클로스,연결,  전년동기대비(%),적지,적지,적지,,,
스튜디오산타클로스,연결,  컨센서스대비(%),,,,-,-,-
스튜디오산타클로스,연결,당기순이익(억원),-329.52,-429.81,-106.35,,,
스튜디오산타클로스,연결,  전년동기대비(%),적전,적지,적지,,,
스튜디오산타클로스,연결,  컨센서스대비(%),,,,-,-,-
스튜디오삼익,연결,매출액(억원),865.86,953.99,"1,079.28",,,
스튜디오삼익,연결,  전년동기대비(%),2.53,10.18,13.13,,,
스튜디오삼익,연결,  컨센서스대비(%),,,,-,-,-
스튜디오삼익,연결,영업이익(억원),23.97,27.78,39.88,,,
스튜디오삼익,연결,  전년동기대비(%),-43.37,15.89,43.56,,,
스튜디오삼익,연결,  컨센서스대비(%),,,,-,-,-
스튜디오삼익,연결,당기순이익(억원),19.25,21.73,36.46,,,
스튜디오삼익,연결,  전년동기대비(%),-48.91,12.88,67.79,,,
스튜디오삼익,연결,  컨센서스대비(%),,,,-,-,-
스틱인베스트먼트,연결,영업수익(억원),604.49,937.60,794.66,,,
스틱인베스트먼트,연결,  전년동기대비(%),-58.15,55.11,-15.25,,,
스틱인베스트먼트,연결,  컨센서스대비(%),,,,-,-,-
스틱인베스트먼트,연결,영업이익(억원),103.43,330.98,134.18,,,
스틱인베스트먼트,연결,  전년동기대비(%),-85.13,220.00,-59.46,,,
스틱인베스트먼트,연결,  컨센서스대비(%),,,,-,-,-
스틱인베스트먼트,연결,당기순이익(억원),158.56,275.95,93.31,,,
스틱인베스트먼트,연결,  전년동기대비(%),-72.71,74.04,-66.19,,,
스틱인베스트먼트,연결,  컨센서스대비(%),,,,-,-,-
스페코,연결,매출액(억원),310.80,229.88,271.92,,,
스페코,연결,  전년동기대비(%),-42.81,-26.04,18.29,,,
스페코,연결,  컨센서스대비(%),,,,-,-,-
스페코,연결,영업이익(억원),-37.67,-41.48,-56.93,,,
스페코,연결,  전년동기대비(%),적전,적지,적지,,,
스페코,연결,  컨센서스대비(%),,,,-,-,-
스페코,연결,당기순이익(억원),6.11,-20.57,-17.05,,,
스페코,연결,  전년동기대비(%),-66.07,적전,적지,,,
스페코,연결,  컨센서스대비(%),,,,-,-,-
스피어,연결,매출액(억원),28.19,16.51,25.58,,,
스피어,연결,  전년동기대비(%),-39.17,-41.43,54.94,,,
스피어,연결,  컨센서스대비(%),,,,-,-,-
스피어,연결,영업이익(억원),-56.09,-90.74,-63.73,,,
스피어,연결,  전년동기대비(%),적지,적지,적지,,,
스피어,연결,  컨센서스대비(%),,,,-,-,-
스피어,연결,당기순이익(억원),-33.49,-112.64,-170.01,,,
스피어,연결,  전년동기대비(%),적지,적지,적지,,,
스피어,연결,  컨센서스대비(%),,,,-,-,-
승일,연결,매출액(억원),"1,589.39","1,419.48","1,444.33",,,
승일,연결,  전년동기대비(%),7.92,-10.69,1.75,,,
승일,연결,  컨센서스대비(%),,,,-,-,-
승일,연결,영업이익(억원),12.87,5.98,22.85,,,
승일,연결,  전년동기대비(%),-66.64,-53.54,282.11,,,
승일,연결,  컨센서스대비(%),,,,-,-,-
승일,연결,당기순이익(억원),13.12,4.17,36.61,,,
승일,연결,  전년동기대비(%),-66.18,-68.22,777.94,,,
승일,연결,  컨센서스대비(%),,,,-,-,-
시공테크,연결,매출액(억원),"1,002.08","1,348.71","1,471.46",,,
시공테크,연결,  전년동기대비(%),8.23,34.59,9.10,,,
시공테크,연결,  컨센서스대비(%),,7.13,,-,-,-
시공테크,연결,영업이익(억원),-52.04,56.08,64.31,,,
시공테크,연결,  전년동기대비(%),적지,흑전,14.68,,,
시공테크,연결,  컨센서스대비(%),,0.14,,-,-,-
시공테크,연결,당기순이익(억원),69.24,83.15,304.73,,,
시공테크,연결,  전년동기대비(%),144.32,20.09,266.48,,,
시공테크,연결,  컨센서스대비(%),,,,-,-,-
시그네틱스,연결,매출액(억원),"2,876.00","1,854.85","1,181.51",,,
시그네틱스,연결,  전년동기대비(%),6.57,-35.51,-36.30,,,
시그네틱스,연결,  컨센서스대비(%),,,,-,-,-
시그네틱스,연결,영업이익(억원),88.85,-149.99,-258.34,,,
시그네틱스,연결,  전년동기대비(%),-53.91,적전,적지,,,
시그네틱스,연결,  컨센서스대비(%),,,,-,-,-
시그네틱스,연결,당기순이익(억원),75.32,-154.29,-509.20,,,
시그네틱스,연결,  전년동기대비(%),-55.67,적전,적지,,,
시그네틱스,연결,  컨센서스대비(%),,,,-,-,-
시너지이노베이션,연결,매출액(억원),865.39,832.15,906.05,,,
시너지이노베이션,연결,  전년동기대비(%),181.84,-3.84,8.88,,,
시너지이노베이션,연결,  컨센서스대비(%),,,,-,-,-
시너지이노베이션,연결,영업이익(억원),229.27,149.85,161.10,,,
시너지이노베이션,연결,  전년동기대비(%),"1,774.65",-34.64,7.51,,,
시너지이노베이션,연결,  컨센서스대비(%),,,,-,-,-
시너지이노베이션,연결,당기순이익(억원),228.16,75.46,181.44,,,
시너지이노베이션,연결,  전년동기대비(%),136.00,-66.93,140.45,,,
시너지이노베이션,연결,  컨센서스대비(%),,,,-,-,-
시노펙스,연결,매출액(억원),"2,447.69","2,621.73","2,383.39","2,500","3,000",
시노펙스,연결,  전년동기대비(%),5.73,7.11,-9.09,4.89,20.00,
시노펙스,연결,  컨센서스대비(%),,-4.87,,-,-,-
시노펙스,연결,영업이익(억원),128.62,241.77,212.29,238,355,
시노펙스,연결,  전년동기대비(%),146.73,87.97,-12.19,12.11,49.16,
시노펙스,연결,  컨센서스대비(%),,-3.68,,-,-,-
시노펙스,연결,당기순이익(억원),82.99,145.52,280.03,,,
시노펙스,연결,  전년동기대비(%),-16.47,75.35,92.43,,,
시노펙스,연결,  컨센서스대비(%),,,,-,-,-
시디즈,연결,매출액(억원),"2,433.21","2,001.36","2,084.08",,,
시디즈,연결,  전년동기대비(%),-3.42,-17.75,4.13,,,
시디즈,연결,  컨센서스대비(%),,,,-,-,-
시디즈,연결,영업이익(억원),0.41,-19.27,-33.64,,,
시디즈,연결,  전년동기대비(%),-99.68,적전,적지,,,
시디즈,연결,  컨센서스대비(%),,,,-,-,-
시디즈,연결,당기순이익(억원),25.45,24.44,9.08,,,
시디즈,연결,  전년동기대비(%),-80.32,-3.97,-62.85,,,
시디즈,연결,  컨센서스대비(%),,,,-,-,-
시선에이아이,연결,매출액(억원),168.07,141.01,144.47,,,
시선에이아이,연결,  전년동기대비(%),36.94,-16.10,2.45,,,
시선에이아이,연결,  컨센서스대비(%),,,,-,-,-
시선에이아이,연결,영업이익(억원),-63.38,-97.71,-104.40,,,
시선에이아이,연결,  전년동기대비(%),적지,적지,적지,,,
시선에이아이,연결,  컨센서스대비(%),,,,-,-,-
시선에이아이,연결,당기순이익(억원),-82.99,-96.28,-106.60,,,
시선에이아이,연결,  전년동기대비(%),적지,적지,적지,,,
시선에이아이,연결,  컨센서스대비(%),,,,-,-,-
시스웍,연결,매출액(억원),265.39,144.97,128.63,,,
시스웍,연결,  전년동기대비(%),56.40,-45.37,-11.27,,,
시스웍,연결,  컨센서스대비(%),,,,-,-,-
시스웍,연결,영업이익(억원),-0.39,-29.96,-18.41,,,
시스웍,연결,  전년동기대비(%),적지,적지,적지,,,
시스웍,연결,  컨센서스대비(%),,,,-,-,-
시스웍,연결,당기순이익(억원),-5.75,-61.04,-93.71,,,
시스웍,연결,  전년동기대비(%),적지,적지,적지,,,
시스웍,연결,  컨센서스대비(%),,,,-,-,-
시지메드텍,연결,매출액(억원),411.69,349.69,346.23,,,
시지메드텍,연결,  전년동기대비(%),8.18,-15.06,-0.99,,,
시지메드텍,연결,  컨센서스대비(%),,,,-,-,-
시지메드텍,연결,영업이익(억원),4.24,-16.22,-11.16,,,
시지메드텍,연결,  전년동기대비(%),흑전,적전,적지,,,
시지메드텍,연결,  컨센서스대비(%),,,,-,-,-
시지메드텍,연결,당기순이익(억원),-188.08,13.06,-1.25,,,
시지메드텍,연결,  전년동기대비(%),적지,흑전,적전,,,
시지메드텍,연결,  컨센서스대비(%),,,,-,-,-
시지트로닉스,연결,매출액(억원),145.21,125.14,121.73,,,
시지트로닉스,연결,  전년동기대비(%),-6.29,-13.82,-2.72,,,
시지트로닉스,연결,  컨센서스대비(%),,,,-,-,-
시지트로닉스,연결,영업이익(억원),-48.47,-54.43,-62.85,,,
시지트로닉스,연결,  전년동기대비(%),적지,적지,적지,,,
시지트로닉스,연결,  컨센서스대비(%),,,,-,-,-
시지트로닉스,연결,당기순이익(억원),-43.69,-55.36,-56.91,,,
시지트로닉스,연결,  전년동기대비(%),적지,적지,적지,,,
시지트로닉스,연결,  컨센서스대비(%),,,,-,-,-
시큐레터,연결,매출액(억원),25.42,21.73,14.12,,,
시큐레터,연결,  전년동기대비(%),32.46,-14.52,-35.02,,,
시큐레터,연결,  컨센서스대비(%),,,,-,-,-
시큐레터,연결,영업이익(억원),-58.02,-58.85,-72.64,,,
시큐레터,연결,  전년동기대비(%),적지,적지,적지,,,
시큐레터,연결,  컨센서스대비(%),,,,-,-,-
시큐레터,연결,당기순이익(억원),-57.25,-57.57,-94.36,,,
시큐레터,연결,  전년동기대비(%),적지,적지,적지,,,
시큐레터,연결,  컨센서스대비(%),,,,-,-,-
시큐브,연결,매출액(억원),137.03,144.46,120.76,,,
시큐브,연결,  전년동기대비(%),3.83,5.42,-16.41,,,
시큐브,연결,  컨센서스대비(%),,,,-,-,-
시큐브,연결,영업이익(억원),53.04,44.53,34.21,,,
시큐브,연결,  전년동기대비(%),-3.53,-16.04,-23.18,,,
시큐브,연결,  컨센서스대비(%),,,,-,-,-
시큐브,연결,당기순이익(억원),48.26,57.87,30.27,,,
시큐브,연결,  전년동기대비(%),-0.70,19.91,-47.69,,,
시큐브,연결,  컨센서스대비(%),,,,-,-,-
시큐센,연결,매출액(억원),395.16,162.19,"1,044.23",,,
시큐센,연결,  전년동기대비(%),80.25,-58.96,543.83,,,
시큐센,연결,  컨센서스대비(%),,,,-,-,-
시큐센,연결,영업이익(억원),21.72,-12.83,-15.70,,,
시큐센,연결,  전년동기대비(%),373.20,적전,적지,,,
시큐센,연결,  컨센서스대비(%),,,,-,-,-
시큐센,연결,당기순이익(억원),22.20,-9.59,-25.16,,,
시큐센,연결,  전년동기대비(%),364.44,적전,적지,,,
시큐센,연결,  컨센서스대비(%),,,,-,-,-
시큐아이,연결,매출액(억원),"1,376.31","1,430.51","1,517.23",,,
시큐아이,연결,  전년동기대비(%),10.10,3.94,6.06,,,
시큐아이,연결,  컨센서스대비(%),,,,-,-,-
시큐아이,연결,영업이익(억원),140.08,172.41,199.71,,,
시큐아이,연결,  전년동기대비(%),37.58,23.08,15.83,,,
시큐아이,연결,  컨센서스대비(%),,,,-,-,-
시큐아이,연결,당기순이익(억원),123.69,164.34,185.18,,,
시큐아이,연결,  전년동기대비(%),50.80,32.86,12.68,,,
시큐아이,연결,  컨센서스대비(%),,,,-,-,-
시프트업,연결,매출액(억원),660.73,"1,685.94","2,240.85",,,
시프트업,연결,  전년동기대비(%),284.64,155.16,32.91,,,
시프트업,연결,  컨센서스대비(%),,,,-,-,-
시프트업,연결,영업이익(억원),182.64,"1,110.63","1,526.76",,,
시프트업,연결,  전년동기대비(%),흑전,508.10,37.47,,,
시프트업,연결,  컨센서스대비(%),,,,-,-,-
시프트업,연결,당기순이익(억원),-71.33,"1,066.91","1,479.73",,,
시프트업,연결,  전년동기대비(%),적지,흑전,38.69,,,
시프트업,연결,  컨센서스대비(%),,,,-,-,-
신대양제지,연결,매출액(억원),"6,764.02","6,453.60","6,585.02",,,
신대양제지,연결,  전년동기대비(%),-0.76,-4.59,2.04,,,
신대양제지,연결,  컨센서스대비(%),,,,-,-,-
신대양제지,연결,영업이익(억원),508.62,585.14,292.84,,,
신대양제지,연결,  전년동기대비(%),-6.50,15.04,-49.95,,,
신대양제지,연결,  컨센서스대비(%),,,,-,-,-
신대양제지,연결,당기순이익(억원),512.81,512.52,332.64,,,
신대양제지,연결,  전년동기대비(%),-15.15,-0.06,-35.10,,,
신대양제지,연결,  컨센서스대비(%),,,,-,-,-
신도기연,연결,매출액(억원),218.15,207.55,105.98,,,
신도기연,연결,  전년동기대비(%),-45.18,-4.86,-48.94,,,
신도기연,연결,  컨센서스대비(%),,,,-,-,-
신도기연,연결,영업이익(억원),-37.33,-25.11,-40.96,,,
신도기연,연결,  전년동기대비(%),적지,적지,적지,,,
신도기연,연결,  컨센서스대비(%),,,,-,-,-
신도기연,연결,당기순이익(억원),-4.01,-33.48,-5.64,,,
신도기연,연결,  전년동기대비(%),적전,적지,적지,,,
신도기연,연결,  컨센서스대비(%),,,,-,-,-
신도리코,연결,매출액(억원),"3,781.87","4,025.53","3,409.95",,,
신도리코,연결,  전년동기대비(%),17.49,6.44,-15.29,,,
신도리코,연결,  컨센서스대비(%),,,,-,-,-
신도리코,연결,영업이익(억원),-22.10,301.09,201.57,,,
신도리코,연결,  전년동기대비(%),적전,흑전,-33.05,,,
신도리코,연결,  컨센서스대비(%),,,,-,-,-
신도리코,연결,당기순이익(억원),450.17,549.84,731.95,,,
신도리코,연결,  전년동기대비(%),-52.83,22.14,33.12,,,
신도리코,연결,  컨센서스대비(%),,,,-,-,-
신라교역,연결,매출액(억원),"4,326.49","4,341.86","4,961.21",,,
신라교역,연결,  전년동기대비(%),24.86,0.36,14.26,,,
신라교역,연결,  컨센서스대비(%),,,,-,-,-
신라교역,연결,영업이익(억원),144.67,139.26,164.39,,,
신라교역,연결,  전년동기대비(%),-14.37,-3.74,18.05,,,
신라교역,연결,  컨센서스대비(%),,,,-,-,-
신라교역,연결,당기순이익(억원),141.95,171.65,401.69,,,
신라교역,연결,  전년동기대비(%),-68.12,20.92,134.02,,,
신라교역,연결,  컨센서스대비(%),,,,-,-,-
신라섬유,연결,매출액(억원),44.30,37.78,36.69,,,
신라섬유,연결,  전년동기대비(%),1.82,-14.72,-2.89,,,
신라섬유,연결,  컨센서스대비(%),,,,-,-,-
신라섬유,연결,영업이익(억원),4.65,3.92,4.17,,,
신라섬유,연결,  전년동기대비(%),-30.49,-15.70,6.38,,,
신라섬유,연결,  컨센서스대비(%),,,,-,-,-
신라섬유,연결,당기순이익(억원),-0.36,-6.72,-3.02,,,
신라섬유,연결,  전년동기대비(%),적전,적지,적지,,,
신라섬유,연결,  컨센서스대비(%),,,,-,-,-
신라에스지,연결,매출액(억원),734.22,883.77,856.19,,,
신라에스지,연결,  전년동기대비(%),2.98,20.37,-3.12,,,
신라에스지,연결,  컨센서스대비(%),,,,-,-,-
신라에스지,연결,영업이익(억원),22.52,16.88,11.48,,,
신라에스지,연결,  전년동기대비(%),0.63,-25.04,-31.99,,,
신라에스지,연결,  컨센서스대비(%),,,,-,-,-
신라에스지,연결,당기순이익(억원),11.34,2.98,1.21,,,
신라에스지,연결,  전년동기대비(%),-20.64,-73.72,-59.40,,,
신라에스지,연결,  컨센서스대비(%),,,,-,-,-
신라젠,연결,매출액(억원),50.13,39.40,39.27,,,
신라젠,연결,  전년동기대비(%),"1,873.62",-21.40,-0.33,,,
신라젠,연결,  컨센서스대비(%),,,,-,-,-
신라젠,연결,영업이익(억원),-244.76,-213.46,-267.68,,,
신라젠,연결,  전년동기대비(%),적지,적지,적지,,,
신라젠,연결,  컨센서스대비(%),,,,-,-,-
신라젠,연결,당기순이익(억원),-245.93,-203.69,-265.26,,,
신라젠,연결,  전년동기대비(%),적지,적지,적지,,,
신라젠,연결,  컨센서스대비(%),,,,-,-,-
신비앤텍,연결,매출액(억원),352.39,400.08,458.25,,,
신비앤텍,연결,  전년동기대비(%),108.77,13.53,14.54,,,
신비앤텍,연결,  컨센서스대비(%),,,,-,-,-
신비앤텍,연결,영업이익(억원),1.16,9.89,5.59,,,
신비앤텍,연결,  전년동기대비(%),흑전,752.59,-43.48,,,
