일자,지수명,종가,대비,등락률,PER,PBR,배당수익률
20231120,코스피 200 중공업,307.83,9.84,3.3,0.0,1.24,0.46
20231120,코스피 200 철강/소재,886.75,7.15,0.81,9.3,0.51,2.62
20231120,코스피 200 에너지/화학,1369.31,19.41,1.44,25.92,0.7,2.75
20231120,코스피 200 정보기술,3188.24,24.03,0.76,0.0,1.13,1.26
20231120,코스피 200 금융,635.24,0.11,0.02,4.91,0.42,5.04
20231120,코스피 200 생활소비재,798.0,2.33,0.29,0.0,0.7,2.03
20231120,코스피 200 경기소비재,1462.02,-10.2,-0.69,7.03,0.63,2.79
20231120,코스피 200 산업재,585.48,8.19,1.42,10.05,1.19,1.6
20231120,코스피 200 헬스케어,1706.28,3.54,0.21,66.79,3.12,0.41
20231120,음식료·담배,3699.02,-5.31,-0.14,13.59,0.85,1.7
20231120,섬유·의류,293.89,-2.22,-0.75,7.19,0.81,2.32
20231120,종이·목재,293.21,-0.1,-0.03,15.28,0.46,2.63
20231120,화학,4802.58,59.31,1.25,28.38,0.83,2.18
20231120,제약,12817.7,6.25,0.05,47.36,3.34,0.28
20231120,비금속,3957.2,7.63,0.19,10.06,0.66,4.63
20231120,금속,5809.9,84.09,1.47,16.95,0.62,2.49
20231120,기계·장비,1047.21,24.3,2.38,23.56,1.47,1.33
20231120,전기전자,26480.83,309.64,1.18,29.97,1.5,1.34
20231120,의료·정밀기기,1485.67,-8.15,-0.55,746.97,0.84,2.91
20231120,운송장비·부품,2061.69,11.29,0.55,8.43,0.71,2.28
20231120,유통,356.26,1.35,0.38,12.08,0.65,2.2
20231120,전기·가스,588.8,0.52,0.09,0.0,0.31,0.39
20231120,건설,74.08,0.22,0.3,9.24,0.44,2.79
20231120,운송·창고,1490.41,14.59,0.99,4.62,0.7,3.08
20231120,통신,380.48,1.01,0.27,8.4,0.67,6.06
20231120,금융,367.49,0.62,0.17,6.94,0.44,4.06
20231120,증권,1812.57,-5.18,-0.28,7.7,0.41,3.79
20231120,보험,16329.94,145.64,0.9,5.23,0.39,3.84
20231120,일반서비스,1081.08,10.93,1.02,28.29,1.46,0.95
20231120,제조,6691.01,67.97,1.03,21.91,1.17,1.58
20231120,코스피 대형주,2483.67,20.19,0.82,21.5,1.01,1.91
20231120,코스피 중형주,2706.23,14.43,0.54,9.84,0.63,2.33
20231120,코스피 소형주,2243.93,16.25,0.73,16.99,0.5,2.39
20231120,코스피 200 비중상한 30%,333.62,2.16,0.65,17.16,0.9,2.14
20231120,코스피 200 비중상한 25%,328.75,2.2,0.67,17.4,0.89,2.15
20231120,코스피 200 비중상한 20%,317.73,2.22,0.7,17.74,0.87,2.16
20231120,오락·문화,,,,0.0,0.0,0.0
20231120,IT 서비스,,,,0.0,0.0,0.0
20231120,부동산,,,,0.0,0.0,0.0
20231120,코스피 200 TOP 10,1250.61,10.52,0.85,17.78,1.09,1.64
20231117,코스피,2469.85,-18.33,-0.74,18.56,0.9,1.99
20231117,코스피 200,332.06,-2.25,-0.67,17.05,0.9,2.15
20231117,코스피 100,2504.98,-17.97,-0.71,18.46,0.92,2.14
20231117,코스피 50,2294.43,-17.89,-0.77,19.95,0.93,2.16
20231117,코스피 200 중소형주,1151.53,-2.93,-0.25,9.04,0.66,2.39
20231117,코스피 200 초대형제외 지수,232.95,-1.87,-0.8,19.11,0.8,2.23
20231117,코스피200제외 코스피지수,3061.32,-15.38,-0.5,13.72,0.66,1.88
20231117,코스피 200 커뮤니케이션서비스,1674.63,-31.04,-1.82,23.12,1.15,2.11
20231117,코스피 200 건설,309.91,2.53,0.82,8.05,0.53,2.56
20231117,코스피 200 중공업,297.99,-5.77,-1.9,0.0,1.2,0.47
20231117,코스피 200 철강/소재,879.6,1.44,0.16,9.23,0.5,2.64
20231117,코스피 200 에너지/화학,1349.9,-4.76,-0.35,25.56,0.69,2.79
20231117,코스피 200 정보기술,3164.21,-36.64,-1.14,0.0,1.12,1.27
20231117,코스피 200 금융,635.13,-4.24,-0.66,4.91,0.42,5.04
20231117,코스피 200 생활소비재,795.67,-3.34,-0.42,0.0,0.7,2.03
20231117,코스피 200 경기소비재,1472.22,-5.29,-0.36,7.08,0.64,2.77
20231117,코스피 200 산업재,577.29,-1.69,-0.29,9.91,1.17,1.62
20231117,코스피 200 헬스케어,1702.74,-7.78,-0.45,66.65,3.11,0.41
20231117,음식료·담배,3704.33,-5.67,-0.15,13.61,0.85,1.7
20231117,섬유·의류,296.11,-5.52,-1.83,7.24,0.82,2.31
20231117,종이·목재,293.31,1.55,0.53,15.29,0.46,2.63
20231117,화학,4743.27,-10.84,-0.23,28.03,0.82,2.2
20231117,제약,12811.45,-84.06,-0.65,47.33,3.34,0.28
20231117,비금속,3949.57,-25.63,-0.64,10.04,0.66,4.64
20231117,금속,5725.81,-35.67,-0.62,16.7,0.62,2.52
20231117,기계·장비,1022.91,-11.33,-1.1,23.01,1.43,1.36
20231117,전기전자,26171.19,-278.35,-1.05,29.49,1.48,1.36
20231117,의료·정밀기기,1493.82,-25.48,-1.68,751.07,0.84,2.9
20231117,운송장비·부품,2050.4,-7.08,-0.34,8.38,0.71,2.3
20231117,유통,354.91,-3.53,-0.98,12.03,0.64,2.21
20231117,전기·가스,588.28,1.95,0.33,0.0,0.31,0.4
20231117,건설,73.86,0.41,0.56,9.21,0.44,2.8
20231117,운송·창고,1475.82,23.84,1.64,4.57,0.69,3.11
20231117,통신,379.47,3.69,0.98,8.37,0.67,6.08
20231117,금융,366.87,-2.13,-0.58,6.93,0.44,4.07
20231117,증권,1817.75,-13.51,-0.74,7.72,0.41,3.78
20231117,보험,16184.3,-128.12,-0.79,5.18,0.39,3.87
20231117,일반서비스,1070.15,-15.16,-1.4,28.01,1.44,0.96
20231117,제조,6623.04,-53.8,-0.81,21.63,1.16,1.6
20231117,코스피 대형주,2463.48,-20.19,-0.81,21.33,1.0,1.93
20231117,코스피 중형주,2691.8,-5.31,-0.2,9.79,0.63,2.34
20231117,코스피 소형주,2227.68,-17.31,-0.77,16.86,0.5,2.41
20231117,코스피 200 비중상한 30%,331.46,-2.25,-0.67,17.05,0.9,2.15
20231117,코스피 200 비중상한 25%,326.55,-2.26,-0.69,17.29,0.88,2.16
20231117,코스피 200 비중상한 20%,315.51,-2.25,-0.71,17.61,0.87,2.17
20231117,오락·문화,,,,0.0,0.0,0.0
20231117,IT 서비스,,,,0.0,0.0,0.0
20231117,부동산,,,,0.0,0.0,0.0
20231117,코스피 200 TOP 10,1240.09,-9.65,-0.77,17.63,1.08,1.66
20231116,코스피,2488.18,1.51,0.06,18.7,0.91,1.98
20231116,코스피 200,334.31,0.35,0.1,17.17,0.9,2.14
20231116,코스피 100,2522.95,2.44,0.1,18.6,0.93,2.12
20231116,코스피 50,2312.32,3.46,0.15,20.11,0.94,2.14
20231116,코스피 200 중소형주,1154.46,0.44,0.04,9.07,0.66,2.39
20231116,코스피 200 초대형제외 지수,234.82,-0.53,-0.23,19.27,0.8,2.21
20231116,코스피200제외 코스피지수,3076.7,27.18,0.89,13.8,0.67,1.87
20231116,코스피 200 커뮤니케이션서비스,1705.67,-16.33,-0.95,23.6,1.17,2.07
20231116,코스피 200 건설,307.38,0.11,0.04,7.99,0.53,2.58
20231116,코스피 200 중공업,303.76,1.66,0.55,0.0,1.22,0.46
20231116,코스피 200 철강/소재,878.16,-5.85,-0.66,9.21,0.5,2.64
20231116,코스피 200 에너지/화학,1354.66,-3.91,-0.29,25.65,0.69,2.78
20231116,코스피 200 정보기술,3200.85,7.27,0.23,0.0,1.13,1.26
20231116,코스피 200 금융,639.37,-1.36,-0.21,4.94,0.42,5.01
20231116,코스피 200 생활소비재,799.01,-4.68,-0.58,0.0,0.7,2.03
20231116,코스피 200 경기소비재,1477.51,18.3,1.25,7.11,0.64,2.76
20231116,코스피 200 산업재,578.98,-7.75,-1.32,9.94,1.17,1.62
20231116,코스피 200 헬스케어,1710.52,0.92,0.05,66.96,3.13,0.41
20231116,음식료·담배,3710.0,-41.72,-1.11,13.63,0.85,1.69
20231116,섬유·의류,301.63,2.65,0.89,7.38,0.83,2.26
20231116,종이·목재,291.76,1.05,0.36,15.21,0.46,2.64
20231116,화학,4754.11,-7.22,-0.15,28.09,0.83,2.2
20231116,제약,12895.51,65.17,0.51,47.65,3.36,0.28
20231116,비금속,3975.2,10.5,0.26,10.06,0.66,4.63
20231116,금속,5761.48,-60.16,-1.03,16.81,0.62,2.51
20231116,기계·장비,1034.24,10.7,1.05,23.27,1.45,1.35
20231116,전기전자,26449.54,41.54,0.16,29.8,1.49,1.34
20231116,의료·정밀기기,1519.3,12.11,0.8,763.88,0.86,2.85
20231116,운송장비·부품,2057.48,25.24,1.24,8.42,0.71,2.29
20231116,유통,358.44,-0.34,-0.09,12.15,0.65,2.19
20231116,전기·가스,586.33,4.99,0.86,0.0,0.31,0.4
20231116,건설,73.45,0.16,0.22,9.16,0.44,2.81
20231116,운송·창고,1451.98,-8.72,-0.6,4.5,0.68,3.16
20231116,통신,375.78,-1.55,-0.41,8.29,0.66,6.14
20231116,금융,369.0,-0.38,-0.1,6.97,0.44,4.04
20231116,증권,1831.26,-2.99,-0.16,7.78,0.41,3.75
20231116,보험,16312.42,119.0,0.73,5.22,0.39,3.84
20231116,일반서비스,1085.31,-7.81,-0.71,28.5,1.47,0.95
20231116,제조,6676.84,13.59,0.2,21.81,1.17,1.59
20231116,코스피 대형주,2483.67,-0.42,-0.02,21.51,1.01,1.91
20231116,코스피 중형주,2697.11,8.07,0.3,9.81,0.63,2.34
20231116,코스피 소형주,2244.99,12.37,0.55,17.0,0.5,2.39
20231116,코스피 200 비중상한 30%,333.71,0.36,0.11,17.17,0.9,2.14
20231116,코스피 200 비중상한 25%,328.81,0.21,0.06,17.41,0.89,2.15
20231116,코스피 200 비중상한 20%,317.76,0.02,0.01,17.75,0.87,2.16
20231116,오락·문화,,,,0.0,0.0,0.0
20231116,IT 서비스,,,,0.0,0.0,0.0
20231116,부동산,,,,0.0,0.0,0.0
20231116,코스피 200 TOP 10,1249.74,0.5,0.04,17.78,1.09,1.64
20231115,코스피,2486.67,53.42,2.2,18.69,0.9,1.98
20231115,코스피 200,333.96,7.39,2.26,17.15,0.9,2.14
20231115,코스피 100,2520.51,58.6,2.38,18.58,0.93,2.12
20231115,코스피 50,2308.86,54.98,2.44,20.08,0.93,2.14
20231115,코스피 200 중소형주,1154.02,10.24,0.9,9.06,0.66,2.39
20231115,코스피 200 초대형제외 지수,235.35,5.5,2.39,19.32,0.8,2.2
20231115,코스피200제외 코스피지수,3049.52,46.43,1.55,13.67,0.66,1.88
20231115,코스피 200 커뮤니케이션서비스,1722.0,49.36,2.95,23.83,1.18,2.05
20231115,코스피 200 건설,307.27,7.81,2.61,7.98,0.53,2.58
20231115,코스피 200 중공업,302.1,11.17,3.84,0.0,1.22,0.47
20231115,코스피 200 철강/소재,884.01,13.16,1.51,9.27,0.51,2.63
20231115,코스피 200 에너지/화학,1358.57,38.55,2.92,25.72,0.69,2.77
20231115,코스피 200 정보기술,3193.58,84.16,2.71,0.0,1.13,1.26
20231115,코스피 200 금융,640.73,8.47,1.34,4.95,0.42,5.0
20231115,코스피 200 생활소비재,803.69,0.74,0.09,0.0,0.7,2.01
20231115,코스피 200 경기소비재,1459.21,42.42,2.99,7.03,0.63,2.79
20231115,코스피 200 산업재,586.73,11.0,1.91,10.07,1.19,1.6
20231115,코스피 200 헬스케어,1709.6,40.1,2.4,66.92,3.12,0.41
20231115,음식료·담배,3751.72,-29.09,-0.77,13.79,0.86,1.68
20231115,섬유·의류,298.98,2.83,0.96,7.31,0.82,2.28
20231115,종이·목재,290.71,1.17,0.4,15.15,0.46,2.65
20231115,화학,4761.33,107.63,2.31,28.14,0.83,2.2
20231115,제약,12830.34,279.06,2.22,47.4,3.34,0.28
20231115,비금속,3964.7,42.36,1.08,10.05,0.66,4.64
20231115,금속,5821.64,52.55,0.91,16.99,0.63,2.48
20231115,기계·장비,1023.54,33.42,3.38,23.03,1.44,1.36
20231115,전기전자,26408.0,612.24,2.37,29.76,1.49,1.35
20231115,의료·정밀기기,1507.19,46.03,3.15,757.79,0.85,2.87
20231115,운송장비·부품,2032.24,72.52,3.7,8.32,0.7,2.32
20231115,유통,358.78,2.11,0.59,12.16,0.65,2.18
20231115,전기·가스,581.34,3.32,0.57,0.0,0.31,0.4
20231115,건설,73.29,2.01,2.82,9.14,0.44,2.82
20231115,운송·창고,1460.7,32.68,2.29,4.53,0.68,3.14
20231115,통신,377.33,1.09,0.29,8.33,0.66,6.11
20231115,금융,369.38,4.91,1.35,6.98,0.44,4.04
20231115,증권,1834.25,22.77,1.26,7.79,0.41,3.74
20231115,보험,16193.42,-207.14,-1.26,5.19,0.39,3.87
20231115,일반서비스,1093.12,35.85,3.39,28.72,1.48,0.94
20231115,제조,6663.25,153.13,2.35,21.77,1.17,1.59
20231115,코스피 대형주,2484.09,58.31,2.4,21.51,1.01,1.91
20231115,코스피 중형주,2689.04,25.21,0.95,9.78,0.63,2.34
20231115,코스피 소형주,2232.62,32.06,1.46,16.91,0.5,2.4
20231115,코스피 200 비중상한 30%,333.35,7.37,2.26,17.15,0.9,2.14
20231115,코스피 200 비중상한 25%,328.6,7.32,2.28,17.4,0.89,2.15
20231115,코스피 200 비중상한 20%,317.74,7.15,2.3,17.75,0.87,2.16
20231115,오락·문화,,,,0.0,0.0,0.0
20231115,IT 서비스,,,,0.0,0.0,0.0
20231115,부동산,,,,0.0,0.0,0.0
20231115,코스피 200 TOP 10,1249.24,33.88,2.79,17.77,1.09,1.65
20231114,코스피,2433.25,29.49,1.23,18.29,0.89,2.02
20231114,코스피 200,326.57,3.26,1.01,16.77,0.88,2.19
20231114,코스피 100,2461.91,24.73,1.01,18.15,0.9,2.17
20231114,코스피 50,2253.88,22.63,1.01,19.6,0.91,2.2
20231114,코스피 200 중소형주,1143.78,11.81,1.04,8.98,0.66,2.41
20231114,코스피 200 초대형제외 지수,229.85,2.76,1.22,18.87,0.79,2.26
20231114,코스피200제외 코스피지수,3003.09,41.83,1.41,13.45,0.65,1.92
20231114,코스피 200 커뮤니케이션서비스,1672.64,28.36,1.72,23.15,1.15,2.11
20231114,코스피 200 건설,299.46,3.77,1.27,7.78,0.51,2.65
20231114,코스피 200 중공업,290.93,4.75,1.66,0.0,1.17,0.48
20231114,코스피 200 철강/소재,870.85,11.07,1.29,9.13,0.5,2.67
20231114,코스피 200 에너지/화학,1320.02,24.62,1.9,24.99,0.67,2.85
20231114,코스피 200 정보기술,3109.42,11.87,0.38,0.0,1.1,1.3
20231114,코스피 200 금융,632.26,4.99,0.8,4.88,0.42,5.07
20231114,코스피 200 생활소비재,802.95,1.17,0.15,0.0,0.7,2.02
20231114,코스피 200 경기소비재,1416.79,12.97,0.92,6.82,0.61,2.88
20231114,코스피 200 산업재,575.73,10.59,1.87,9.88,1.17,1.63
20231114,코스피 200 헬스케어,1669.5,15.71,0.95,65.35,3.05,0.42
20231114,음식료·담배,3780.81,58.53,1.57,13.89,0.87,1.66
20231114,섬유·의류,296.15,-0.76,-0.26,7.24,0.82,2.31
20231114,종이·목재,289.54,2.35,0.82,15.09,0.46,2.66
20231114,화학,4653.7,83.66,1.83,27.5,0.81,2.25
20231114,제약,12551.28,95.25,0.76,46.37,3.27,0.29
20231114,비금속,3922.34,32.09,0.82,9.95,0.65,4.68
20231114,금속,5769.09,154.2,2.75,16.83,0.62,2.51
20231114,기계·장비,990.12,19.84,2.04,22.26,1.39,1.41
20231114,전기전자,25795.76,342.54,1.35,29.07,1.46,1.38
20231114,의료·정밀기기,1461.16,43.69,3.08,734.65,0.82,2.96
20231114,운송장비·부품,1959.72,26.43,1.37,8.02,0.68,2.4
20231114,유통,356.67,1.77,0.5,12.09,0.65,2.2
20231114,전기·가스,578.02,-11.23,-1.91,0.0,0.3,0.4
20231114,건설,71.28,0.57,0.81,8.89,0.42,2.9
20231114,운송·창고,1428.02,-15.15,-1.05,4.43,0.67,3.21
20231114,통신,376.24,3.75,1.01,8.3,0.66,6.13
20231114,금융,364.47,2.4,0.66,6.89,0.44,4.09
20231114,증권,1811.48,14.17,0.79,7.69,0.41,3.79
20231114,보험,16400.56,-115.48,-0.7,5.25,0.4,3.82
20231114,일반서비스,1057.27,16.47,1.58,27.74,1.43,0.97
20231114,제조,6510.12,92.95,1.45,21.27,1.14,1.63
20231114,코스피 대형주,2425.78,30.79,1.29,21.01,0.98,1.96
20231114,코스피 중형주,2663.83,22.47,0.85,9.69,0.62,2.36
20231114,코스피 소형주,2200.56,26.1,1.2,16.65,0.49,2.44
20231114,코스피 200 비중상한 30%,325.98,3.26,1.01,16.77,0.88,2.19
20231114,코스피 200 비중상한 25%,321.28,3.29,1.03,17.01,0.87,2.2
20231114,코스피 200 비중상한 20%,310.59,3.29,1.07,17.35,0.85,2.21
20231114,오락·문화,,,,0.0,0.0,0.0
20231114,IT 서비스,,,,0.0,0.0,0.0
20231114,부동산,,,,0.0,0.0,0.0
20231114,코스피 200 TOP 10,1215.36,22.7,1.9,17.29,1.06,1.69
20231113,코스피,2403.76,-5.9,-0.24,18.06,0.87,2.05
20231113,코스피 200,323.31,-0.44,-0.14,16.61,0.87,2.21
20231113,코스피 100,2437.18,-2.96,-0.12,17.97,0.89,2.19
20231113,코스피 50,2231.25,-2.12,-0.09,19.41,0.9,2.22
20231113,코스피 200 중소형주,1131.97,-3.59,-0.32,8.89,0.65,2.43
20231113,코스피 200 초대형제외 지수,227.09,-0.31,-0.14,18.64,0.78,2.28
20231113,코스피200제외 코스피지수,2961.26,-42.35,-1.41,13.25,0.64,1.95
20231113,코스피 200 커뮤니케이션서비스,1644.28,-17.53,-1.05,22.75,1.13,2.14
20231113,코스피 200 건설,295.69,-2.1,-0.71,7.68,0.51,2.68
20231113,코스피 200 중공업,286.18,-4.93,-1.69,0.0,1.15,0.49
20231113,코스피 200 철강/소재,859.78,-1.37,-0.16,9.02,0.49,2.7
20231113,코스피 200 에너지/화학,1295.4,-6.95,-0.53,24.52,0.66,2.9
20231113,코스피 200 정보기술,3097.55,1.41,0.05,0.0,1.1,1.3
20231113,코스피 200 금융,627.27,2.25,0.36,4.85,0.42,5.11
20231113,코스피 200 생활소비재,801.78,3.36,0.42,0.0,0.7,2.02
20231113,코스피 200 경기소비재,1403.82,-5.38,-0.38,6.76,0.61,2.9
20231113,코스피 200 산업재,565.14,1.03,0.18,9.7,1.15,1.66
20231113,코스피 200 헬스케어,1653.79,-11.42,-0.69,64.74,3.02,0.43
20231113,음식료·담배,3722.28,-2.59,-0.07,13.68,0.86,1.69
20231113,섬유·의류,296.91,-3.6,-1.2,7.26,0.82,2.3
20231113,종이·목재,287.19,-1.41,-0.49,14.97,0.45,2.68
20231113,화학,4570.04,-25.23,-0.55,27.01,0.79,2.29
20231113,제약,12456.03,-100.3,-0.8,46.02,3.24,0.29
20231113,비금속,3890.25,-19.48,-0.5,9.86,0.65,4.72
20231113,금속,5614.89,8.65,0.15,16.38,0.6,2.57
20231113,기계·장비,970.28,-38.94,-3.86,21.82,1.36,1.44
20231113,전기전자,25453.22,10.65,0.04,28.68,1.44,1.4
20231113,의료·정밀기기,1417.47,-31.24,-2.16,712.68,0.8,3.05
20231113,운송장비·부품,1933.29,-16.77,-0.86,7.91,0.67,2.43
20231113,유통,354.9,3.55,1.01,12.03,0.64,2.21
20231113,전기·가스,589.25,24.06,4.26,0.0,0.31,0.39
20231113,건설,70.71,-0.49,-0.69,8.82,0.42,2.92
20231113,운송·창고,1443.17,-14.45,-0.99,4.47,0.67,3.18
20231113,통신,372.49,1.29,0.35,8.22,0.65,6.19
20231113,금융,362.07,0.47,0.13,6.84,0.43,4.12
20231113,증권,1797.31,7.28,0.41,7.63,0.41,3.82
20231113,보험,16516.04,93.99,0.57,5.29,0.4,3.8
20231113,일반서비스,1040.8,-11.63,-1.11,27.29,1.41,0.99
20231113,제조,6417.17,-20.61,-0.32,20.96,1.12,1.66
20231113,코스피 대형주,2394.99,-3.89,-0.16,20.74,0.97,1.98
20231113,코스피 중형주,2641.36,-13.56,-0.51,9.6,0.62,2.38
20231113,코스피 소형주,2174.46,-17.99,-0.82,16.44,0.48,2.47
20231113,코스피 200 비중상한 30%,322.72,-0.44,-0.14,16.61,0.87,2.21
20231113,코스피 200 비중상한 25%,317.99,-0.43,-0.14,16.84,0.86,2.22
20231113,코스피 200 비중상한 20%,307.3,-0.42,-0.14,17.16,0.84,2.23
20231113,오락·문화,,,,0.0,0.0,0.0
20231113,IT 서비스,,,,0.0,0.0,0.0
20231113,부동산,,,,0.0,0.0,0.0
20231113,코스피 200 TOP 10,1192.66,0.0,0.0,16.96,1.04,1.72
20231110,코스피,2409.66,-17.42,-0.72,18.11,0.88,2.04
20231110,코스피 200,323.75,-1.54,-0.47,16.63,0.88,2.21
20231110,코스피 100,2440.14,-9.92,-0.4,17.99,0.9,2.19
20231110,코스피 50,2233.37,-9.26,-0.41,19.43,0.9,2.22
20231110,코스피 200 중소형주,1135.56,-17.43,-1.51,8.92,0.65,2.43
20231110,코스피 200 초대형제외 지수,227.4,-1.89,-0.82,18.66,0.78,2.28
20231110,코스피200제외 코스피지수,3003.61,-9.97,-0.33,13.44,0.65,1.92
20231110,코스피 200 커뮤니케이션서비스,1661.81,-5.36,-0.32,23.0,1.14,2.12
20231110,코스피 200 건설,297.79,-0.38,-0.13,7.74,0.51,2.66
20231110,코스피 200 중공업,291.11,-2.53,-0.86,0.0,1.17,0.48
20231110,코스피 200 철강/소재,861.15,-11.4,-1.31,9.03,0.49,2.7
20231110,코스피 200 에너지/화학,1302.35,-29.12,-2.19,24.66,0.66,2.89
20231110,코스피 200 정보기술,3096.14,0.63,0.02,0.0,1.1,1.3
20231110,코스피 200 금융,625.02,-1.01,-0.16,4.83,0.41,5.12
20231110,코스피 200 생활소비재,798.42,-9.29,-1.15,0.0,0.7,2.03
20231110,코스피 200 경기소비재,1409.2,-16.0,-1.12,6.78,0.61,2.89
20231110,코스피 200 산업재,564.11,-10.59,-1.84,9.69,1.14,1.66
20231110,코스피 200 헬스케어,1665.21,-10.72,-0.64,65.18,3.04,0.42
20231110,음식료·담배,3724.87,-3.41,-0.09,13.69,0.86,1.69
20231110,섬유·의류,300.51,-5.19,-1.7,7.35,0.83,2.27
20231110,종이·목재,288.6,-2.66,-0.91,15.04,0.46,2.67
20231110,화학,4595.27,-119.35,-2.53,27.15,0.8,2.28
20231110,제약,12556.33,-58.76,-0.47,46.39,3.27,0.29
20231110,비금속,3909.73,-17.22,-0.44,9.93,0.65,4.69
20231110,금속,5606.24,-99.88,-1.75,16.32,0.6,2.58
20231110,기계·장비,1009.22,-0.15,-0.01,22.68,1.41,1.38
20231110,전기전자,25442.57,-135.42,-0.53,28.67,1.44,1.4
20231110,의료·정밀기기,1448.71,-9.66,-0.66,728.39,0.82,2.99
20231110,운송장비·부품,1950.06,-11.19,-0.57,7.98,0.68,2.41
20231110,유통,351.35,-5.91,-1.65,11.91,0.64,2.23
20231110,전기·가스,565.19,-6.44,-1.13,0.0,0.3,0.41
20231110,건설,71.2,-0.35,-0.49,8.88,0.42,2.9
20231110,운송·창고,1457.62,-6.0,-0.41,4.52,0.68,3.15
20231110,통신,371.2,0.29,0.08,8.19,0.65,6.21
20231110,금융,361.6,-1.13,-0.31,6.83,0.43,4.13
20231110,증권,1790.03,-24.18,-1.33,7.6,0.4,3.84
20231110,보험,16422.05,132.53,0.81,5.26,0.4,3.82
20231110,일반서비스,1052.43,-5.3,-0.5,27.61,1.42,0.98
20231110,제조,6437.78,-51.5,-0.79,21.03,1.13,1.65
20231110,코스피 대형주,2398.88,-16.61,-0.69,20.77,0.97,1.98
20231110,코스피 중형주,2654.92,-24.62,-0.92,9.65,0.62,2.37
20231110,코스피 소형주,2192.45,-16.53,-0.75,16.55,0.49,2.45
20231110,코스피 200 비중상한 30%,323.16,-1.55,-0.48,16.63,0.88,2.21
20231110,코스피 200 비중상한 25%,318.42,-1.67,-0.52,16.86,0.86,2.22
20231110,코스피 200 비중상한 20%,307.72,-1.79,-0.58,17.19,0.84,2.23
20231110,오락·문화,,,,0.0,0.0,0.0
20231110,IT 서비스,,,,0.0,0.0,0.0
20231110,부동산,,,,0.0,0.0,0.0
20231110,코스피 200 TOP 10,1192.66,-13.79,-1.14,16.96,1.04,1.72
20231109,코스피,2427.08,5.46,0.23,18.21,0.88,2.03
20231109,코스피 200,325.29,1.29,0.4,16.51,0.88,2.21
20231109,코스피 100,2450.06,9.75,0.4,17.8,0.9,2.19
20231109,코스피 50,2242.63,7.53,0.34,19.14,0.9,2.22
20231109,코스피 200 중소형주,1152.99,4.26,0.37,9.06,0.66,2.39
20231109,코스피 200 초대형제외 지수,229.29,0.74,0.32,18.45,0.78,2.28
20231109,코스피200제외 코스피지수,3013.58,6.39,0.21,13.49,0.65,1.91
20231109,코스피 200 커뮤니케이션서비스,1667.17,15.9,0.96,23.07,1.15,2.12
20231109,코스피 200 건설,298.17,0.89,0.3,7.75,0.51,2.66
20231109,코스피 200 중공업,293.64,-2.82,-0.95,0.0,1.18,0.48
20231109,코스피 200 철강/소재,872.55,3.66,0.42,9.15,0.5,2.66
20231109,코스피 200 에너지/화학,1331.47,-9.01,-0.67,25.21,0.68,2.82
20231109,코스피 200 정보기술,3095.51,10.98,0.36,0.0,1.1,1.3
20231109,코스피 200 금융,626.03,8.04,1.3,4.84,0.42,5.11
20231109,코스피 200 생활소비재,807.71,2.32,0.29,0.0,0.71,2.0
20231109,코스피 200 경기소비재,1425.2,9.47,0.67,6.86,0.62,2.86
20231109,코스피 200 산업재,574.7,4.73,0.83,8.88,1.1,1.77
20231109,코스피 200 헬스케어,1675.93,-25.4,-1.49,65.6,3.06,0.42
20231109,음식료·담배,3728.28,46.64,1.27,13.7,0.86,1.69
20231109,섬유·의류,305.7,1.76,0.58,7.48,0.84,2.23
20231109,종이·목재,291.26,0.7,0.24,15.18,0.46,2.65
20231109,화학,4714.62,-32.13,-0.68,27.86,0.82,2.22
20231109,제약,12615.09,-141.95,-1.11,46.61,3.29,0.29
20231109,비금속,3926.95,75.36,1.96,9.98,0.66,4.67
20231109,금속,5706.12,15.65,0.28,16.61,0.61,2.54
20231109,기계·장비,1009.37,-1.25,-0.12,22.69,1.41,1.38
20231109,전기전자,25577.99,-10.32,-0.04,28.82,1.44,1.39
20231109,의료·정밀기기,1458.37,-2.5,-0.17,733.25,0.82,2.97
20231109,운송장비·부품,1961.25,2.24,0.11,8.03,0.68,2.4
20231109,유통,357.26,7.2,2.06,12.11,0.65,2.19
20231109,전기·가스,571.63,-12.17,-2.08,0.0,0.3,0.41
20231109,건설,71.55,0.29,0.41,8.92,0.43,2.89
20231109,운송·창고,1463.62,24.38,1.69,4.15,0.63,3.42
20231109,통신,370.91,5.42,1.48,8.18,0.65,6.22
20231109,금융,362.73,3.96,1.1,6.86,0.43,4.11
20231109,증권,1814.21,20.23,1.13,7.71,0.41,3.79
20231109,보험,16289.52,203.09,1.26,5.22,0.39,3.85
20231109,일반서비스,1057.73,7.17,0.68,27.75,1.43,0.97
20231109,제조,6489.28,-7.88,-0.12,21.2,1.14,1.64
20231109,코스피 대형주,2415.49,5.31,0.22,20.87,0.98,1.97
20231109,코스피 중형주,2679.54,10.77,0.4,9.74,0.63,2.35
20231109,코스피 소형주,2208.98,-3.08,-0.14,16.68,0.49,2.44
20231109,코스피 200 비중상한 30%,324.71,1.3,0.4,16.51,0.88,2.21
20231109,코스피 200 비중상한 25%,320.09,1.25,0.39,16.73,0.86,2.21
20231109,코스피 200 비중상한 20%,309.51,1.16,0.38,17.04,0.85,2.23
20231109,오락·문화,,,,0.0,0.0,0.0
20231109,IT 서비스,,,,0.0,0.0,0.0
