기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,거래비율
20250321,185750,종근당,KOSPI,,80200,-500,-0.62,80300,81500,80200,23792,19.2,11070,13802780,0.001734417
20250321,10280,아이티센엔텍,KOSDAQ,중견기업부,783,-17,-2.13,800,800,765,137092,1.1,510,65123786,0.002156863
20250321,45510,정원엔시스,KOSDAQ,중견기업부,782,-17,-2.13,799,805,765,26417,0.2,252,32209292,0.000793651
20250321,64820,케이프,KOSDAQ,우량기업부,6400,-140,-2.14,6480,6530,6290,165877,10.6,1978,30901728,0.005358948
20250321,2350,넥센타이어,KOSPI,,5440,-10,-0.18,5410,5500,5360,169239,9.2,5313,97667877,0.001731602
20250321,356890,싸이버원,KOSDAQ,벤처기업부,4105,-90,-2.15,4160,4210,4090,150363,6.2,489,11916325,0.012678937
20250321,32830,삼성생명,KOSPI,,86200,500,0.58,85300,86500,84200,346615,297.6,172400,200000000,0.001726218
20250321,11320,유니크,KOSDAQ,우량기업부,3420,-75,-2.15,3450,3465,3400,50689,1.7,661,19320695,0.002571861
20250321,89590,제주항공,KOSPI,,7050,0,0,7060,7060,7010,139470,9.8,5685,80640985,0.001723835
20250321,99440,스맥,KOSDAQ,우량기업부,3170,-70,-2.16,3240,3255,3130,499817,15.8,1276,40243394,0.012382445
20250321,208640,썸에이지,KOSDAQ,중견기업부,271,-6,-2.17,283,283,271,318262,0.9,377,139240254,0.002387268
20250321,272450,진에어,KOSPI,,9560,10,0.1,9550,9570,9510,88801,8.5,4990,52200000,0.001703407
20250321,217330,싸이토젠,KOSDAQ,기술성장기업부,4040,-90,-2.18,4085,4085,4000,11331,0.5,934,23129547,0.000535332
20250321,322000,HD현대에너지솔루션,KOSPI,,24550,-550,-2.19,24850,24900,23900,126222,30.9,2750,11200000,0.011236364
20250321,348030,모비릭스,KOSDAQ,우량기업부,4465,-100,-2.19,4535,4535,4435,5179,0.2,429,9603800,0.0004662
20250321,451800,한화리츠,KOSPI,,3855,45,1.18,3805,3855,3780,305884,11.7,6924,179600000,0.001689775
20250321,96630,에스코넥,KOSDAQ,중견기업부,580,-13,-2.19,588,589,577,231940,1.3,460,79381616,0.002826087
20250321,70300,엑스큐어,KOSDAQ,벤처기업부,2455,-55,-2.19,2505,2695,2435,46999,1.2,244,9928522,0.004918033
20250321,134580,탑코미디어,KOSDAQ,중견기업부,2000,-45,-2.2,2055,2065,1999,42972,0.9,441,22025767,0.002040816
20250321,60560,홈센타홀딩스,KOSDAQ,우량기업부,801,-18,-2.2,827,827,801,60254,0.5,1023,127669525,0.000488759
20250321,52460,아이크래프트,KOSDAQ,중견기업부,2210,-50,-2.21,2260,2275,2205,63171,1.4,323,14607936,0.004334365
20250321,474170,루미르,KOSDAQ,기술성장기업부,8800,-200,-2.22,8670,9000,8670,234150,20.7,1560,17727696,0.013269231
20250321,219420,링크제니시스,KOSDAQ,기술성장기업부,5280,-120,-2.22,5400,5500,5240,105813,5.7,606,11469507,0.009405941
20250321,271980,제일약품,KOSPI,,11440,-260,-2.22,11720,12060,11430,114103,13.3,1682,14704872,0.007907253
20250321,3620,KG모빌리티,KOSPI,,3785,-115,-2.95,3880,3900,3740,331539,12.5,7434,196404254,0.001681464
20250321,66980,한성크린텍,KOSDAQ,우량기업부,1182,-27,-2.23,1210,1228,1175,202484,2.4,614,51935125,0.003908795
20250321,181710,NHN,KOSPI,,18390,0,0,18390,18410,18030,56651,10.3,6210,33766123,0.001658615
20250321,88350,한화생명,KOSPI,,2600,-75,-2.8,2655,2675,2600,1426440,37.3,22582,868530000,0.001651758
20250321,89860,롯데렌탈,KOSPI,,29650,0,0,29400,30000,29250,57704,17.1,10766,36309388,0.001588334
20250321,147830,제룡산업,KOSDAQ,벤처기업부,5610,-130,-2.26,5690,5740,5560,112229,6.3,1122,20000000,0.005614973
20250321,239340,이스트에이드,KOSDAQ,중견기업부,1422,-33,-2.27,1456,1466,1410,37663,0.5,384,26979634,0.001302083
20250321,900250,크리스탈신소재,KOSDAQ,외국기업(소속부없음),862,-20,-2.27,881,882,859,656823,5.7,1126,130640004,0.005062167
20250321,640,동아쏘시오홀딩스,KOSPI,,98400,1400,1.44,97300,99000,96700,10064,9.9,6247,6348913,0.001584761
20250321,108670,LX하우시스,KOSPI,,30000,-700,-2.28,30650,31000,30000,24745,7.5,2690,8967670,0.002788104
20250321,35890,서희건설,KOSDAQ,우량기업부,1487,-54,-3.5,1537,1540,1487,361240,5.4,3417,229808457,0.001580334
20250321,419120,산돌,KOSDAQ,중견기업부,6820,-160,-2.29,6960,7050,6790,35148,2.4,530,7774326,0.004528302
20250321,88340,유라클,KOSDAQ,벤처기업부,9810,-230,-2.29,10040,10100,9780,32051,3.2,425,4330068,0.007529412
20250321,114190,강원에너지,KOSDAQ,우량기업부,7600,-180,-2.31,7730,7790,7500,147145,11.2,1985,26123038,0.005642317
20250321,285490,노바텍,KOSDAQ,우량기업부,14360,-340,-2.31,14520,14790,14210,20202,2.9,1519,10575831,0.001909151
20250321,199430,케이엔알시스템,KOSDAQ,기술성장기업부,8450,-200,-2.31,8500,8720,8330,43014,3.6,918,10867713,0.003921569
20250321,155660,DSR,KOSPI,,3790,-90,-2.32,3855,3855,3790,38111,1.5,606,16000000,0.002475248
20250321,107600,새빗켐,KOSDAQ,벤처기업부,16450,-390,-2.32,16850,16920,16410,10520,1.7,819,4981545,0.002075702
20250321,461030,아이엠비디엑스,KOSDAQ,기술성장기업부,9670,-230,-2.32,9900,9950,9550,95680,9.3,1356,14017750,0.006858407
20250321,4000,롯데정밀화학,KOSPI,,41000,-150,-0.36,41000,41700,40300,40645,16.7,10578,25800000,0.001578748
20250321,17940,E1,KOSPI,,62500,-900,-1.42,63400,63400,62200,10638,6.7,4288,6860000,0.0015625
20250321,60980,HL홀딩스,KOSPI,,38250,600,1.59,37350,38250,37200,14794,5.6,3597,9403877,0.001556853
20250321,850,화천기공,KOSPI,,27250,-650,-2.33,27700,27900,27150,7182,2,600,2200000,0.003333333
20250321,453450,그리드위즈,KOSDAQ,벤처기업부,15460,-370,-2.34,15640,15860,15310,36583,5.7,1228,7942750,0.004641694
20250321,234300,에스트래픽,KOSDAQ,우량기업부,3750,-90,-2.34,3840,3840,3720,100229,3.8,1043,27809848,0.003643337
20250321,265740,엔에프씨,KOSDAQ,중견기업부,5010,-120,-2.34,5050,5160,4980,28958,1.5,447,8931800,0.003355705
20250321,215100,로보로보,KOSDAQ,벤처기업부,3730,-90,-2.36,3800,3840,3730,102208,3.8,759,20348454,0.005006588
20250321,101330,모베이스,KOSDAQ,우량기업부,3105,-75,-2.36,3190,3190,3105,52946,1.7,719,23147029,0.002364395
20250321,7570,일양약품,KOSPI,,10740,-260,-2.36,10920,10970,10700,59797,6.5,2050,19085664,0.003170732
20250321,323350,다원넥스뷰,KOSDAQ,기술성장기업부,6590,-160,-2.37,6630,6730,6550,80439,5.3,528,8010772,0.010037879
20250321,187220,디티앤씨,KOSDAQ,중견기업부,2880,-70,-2.37,2940,2955,2850,57708,1.7,337,11698021,0.00504451
20250321,123040,엠에스오토텍,KOSDAQ,우량기업부,2475,-60,-2.37,2520,2535,2440,81792,2,1550,62628299,0.001290323
20250321,131400,이브이첨단소재,KOSDAQ,벤처기업부,1807,-44,-2.38,1851,1851,1801,340598,6.2,1077,59589882,0.005756732
20250321,94970,제이엠티,KOSDAQ,우량기업부,2460,-60,-2.38,2505,2505,2460,70548,1.7,412,16748240,0.004126214
20250321,64960,SNT모티브,KOSPI,,24850,-1050,-4.05,25600,26000,24850,40327,10.2,6595,26540272,0.001546626
20250321,50,경방,KOSPI,,6480,-160,-2.41,6710,6710,6480,18367,1.2,1777,27415270,0.000675295
20250321,83420,그린케미칼,KOSPI,,6080,-150,-2.41,6260,6310,6010,104815,6.4,1459,24000000,0.004386566
20250321,1740,SK네트웍스,KOSPI,,4395,-20,-0.45,4400,4445,4370,338679,14.9,9725,221277902,0.001532134
20250321,49070,인탑스,KOSDAQ,우량기업부,17420,-430,-2.41,17960,18040,17420,73890,13.1,2996,17200000,0.004372497
20250321,18670,SK가스,KOSPI,,261500,2500,0.97,257000,262500,254500,14046,36.5,24137,9230244,0.001512201
20250321,100130,동국S&C,KOSDAQ,중견기업부,2015,-50,-2.42,2070,2090,2015,73792,1.5,1151,57143000,0.001303215
20250321,330590,롯데리츠,KOSPI,,3530,-20,-0.56,3570,3570,3415,444629,15.4,10201,288968884,0.001509656
20250321,332570,와이팜,KOSDAQ,벤처기업부,3835,-95,-2.42,3980,4015,3815,896202,34.8,1694,44176320,0.020543093
20250321,540,흥국화재,KOSPI,,3230,-80,-2.42,3310,3310,3200,133121,4.3,2075,64242645,0.002072289
20250321,90360,로보스타,KOSDAQ,중견기업부,24050,-600,-2.43,24500,24900,23950,58689,14.2,2345,9750000,0.006055437
20250321,133820,화인베스틸,KOSPI,,1004,-25,-2.43,1003,1011,991,94474,0.9,309,30826118,0.002912621
20250321,14160,대영포장,KOSPI,,1360,-34,-2.44,1380,1394,1336,1056647,14.4,1474,108394549,0.009769335
20250321,432980,엠에프씨,KOSDAQ,기술성장기업부,4195,-105,-2.44,4290,4320,4165,72937,3.1,360,8591742,0.008611111
20250321,129260,인터지스,KOSPI,,2395,-60,-2.44,2455,2455,2370,107744,2.6,712,29747874,0.003651685
20250321,145990,삼양사,KOSPI,,46150,-450,-0.97,46700,46800,46150,15266,7.1,4760,10313449,0.001491597
20250321,490,대동,KOSPI,,11150,-280,-2.45,11430,11480,11110,197422,22.2,2859,25640788,0.007764953
20250321,274090,켄코아에어로스페이스,KOSDAQ,기술성장기업부,12290,-310,-2.46,12340,12450,12070,298532,36.5,1611,13104750,0.022656735
20250321,452430,사피엔반도체,KOSDAQ,기술성장기업부,17780,-450,-2.47,18160,19130,17680,125706,23.1,1448,8146421,0.015953039
20250321,17040,광명전기,KOSPI,,1379,-35,-2.48,1405,1414,1370,187921,2.6,598,43337615,0.004347826
20250321,290690,소룩스,KOSDAQ,중견기업부,4525,-115,-2.48,4570,4615,4155,3532468,155,2195,48498743,0.070615034
20250321,192250,케이사인,KOSDAQ,벤처기업부,7850,-200,-2.48,7710,8020,7710,7416,0.6,555,7067125,0.001081081
20250321,18880,한온시스템,KOSPI,,3995,40,1.01,3955,4000,3890,1020180,40.4,27117,678762552,0.00148984
20250321,123330,제닉,KOSDAQ,벤처기업부,23500,-600,-2.49,23600,24350,22700,99308,23.4,1873,7968680,0.012493326
20250321,109080,옵티시스,KOSDAQ,벤처기업부,8530,-220,-2.51,8700,8750,8450,25475,2.2,481,5636000,0.004573805
20250321,298830,슈어소프트테크,KOSDAQ,벤처기업부,4830,-125,-2.52,4910,4975,4805,244492,11.9,2542,52619061,0.004681353
20250321,353590,오토앤,KOSDAQ,중견기업부,3870,-100,-2.52,3970,4000,3850,22814,0.9,498,12875570,0.001807229
20250321,38620,위즈코프,KOSDAQ,벤처기업부,695,-18,-2.52,710,715,678,488231,3.4,499,71807899,0.006813627
20250321,393970,대진첨단소재,KOSDAQ,벤처기업부,13840,-360,-2.54,14490,15800,13840,9716131,1455.6,2048,14796820,0.710742188
20250321,79160,CJ CGV,KOSPI,,4820,-5,-0.1,4810,4845,4800,245053,11.8,7981,165580264,0.001478511
20250321,35620,바른손이앤에이,KOSDAQ,중견기업부,382,-10,-2.55,388,405,382,87327,0.3,284,74439675,0.001056338
20250321,6490,인스코비,KOSPI,,1339,-35,-2.55,1287,1356,1258,1117039,14.6,1598,119368998,0.009136421
20250321,377300,카카오페이,KOSPI,,32050,50,0.16,31650,32100,31250,201322,63.6,43161,134667121,0.001473553
20250321,315640,딥노이드,KOSDAQ,기술성장기업부,6840,-180,-2.56,7020,7090,6760,168751,11.6,1534,22421268,0.00756193
20250321,145720,덴티움,KOSPI,,61100,-500,-0.81,60800,61900,60700,15976,9.8,6763,11068830,0.001449061
20250321,391710,코닉오토메이션,KOSDAQ,중견기업부,1637,-43,-2.56,1667,1678,1630,64231,1.1,689,42065086,0.001596517
20250321,42040,케이피엠테크,KOSDAQ,중견기업부,227,-6,-2.58,234,238,225,539746,1.2,440,194004890,0.002727273
20250321,263810,상신전자,KOSDAQ,중견기업부,2825,-75,-2.59,2920,3210,2825,387418,11.7,402,14244718,0.029104478
20250321,6800,미래에셋증권,KOSPI,,9790,50,0.51,9700,9940,9700,823978,80.8,55834,570316408,0.001447147
20250321,45100,한양이엔지,KOSDAQ,우량기업부,16680,-100,-0.6,16780,16900,16560,25212,4.2,3002,18000000,0.001399067
20250321,84010,대한제강,KOSPI,,16200,170,1.06,15860,16250,15860,32560,5.2,3793,23414397,0.001370946
20250321,17550,수산중공업,KOSPI,,1875,-50,-2.6,1914,1915,1860,144581,2.7,1170,62399130,0.002307692
20250321,170900,동아에스티,KOSPI,,46500,250,0.54,46200,46700,46050,12458,5.8,4265,9172975,0.001359906
20250321,299030,하나기술,KOSDAQ,벤처기업부,22500,-600,-2.6,22700,23100,21900,25403,5.6,1799,7994910,0.00311284
20250321,383220,F&F,KOSPI,,66600,100,0.15,66000,67200,65300,51910,34.5,25513,38307075,0.001352252
20250321,431190,케이쓰리아이,KOSDAQ,기술성장기업부,4290,-115,-2.61,4360,4430,4280,43784,1.9,321,7486442,0.005919003
20250321,45340,토탈소프트,KOSDAQ,벤처기업부,7080,-190,-2.61,7090,7250,6960,114416,8.1,606,8558040,0.013366337
20250321,7690,국도화학,KOSPI,,29750,-800,-2.62,30350,30400,29750,11114,3.3,2681,9010616,0.001230884
20250321,91440,한울소재과학,KOSDAQ,벤처기업부,3890,-105,-2.63,3995,4050,3860,307774,12.1,953,24506664,0.012696747
20250321,2240,고려제강,KOSPI,,17510,-290,-1.63,17920,17940,17510,35604,6.3,4728,27000000,0.001332487
20250321,200230,텔콘RF제약,KOSDAQ,중견기업부,3505,-95,-2.64,3585,3640,3485,33286,1.2,421,12025023,0.002850356
20250321,373220,LG에너지솔루션,KOSPI,,329000,-5500,-1.64,334000,335000,324000,302913,998.2,769860,234000000,0.001296599
20250321,389030,지니너스,KOSDAQ,기술성장기업부,1286,-35,-2.65,1321,1329,1286,60365,0.8,429,33351845,0.001864802
20250321,362990,드림인사이트,KOSDAQ,벤처기업부,2015,-55,-2.66,2070,2070,1990,123480,2.5,339,16800574,0.007374631
20250321,317120,라닉스,KOSDAQ,기술성장기업부,2930,-80,-2.66,2990,2995,2900,33547,1,283,9660000,0.003533569
20250321,69510,에스텍,KOSDAQ,중견기업부,10960,-300,-2.66,11260,11260,10940,16543,1.8,1196,10910000,0.001505017
20250321,193250,링크드,KOSDAQ,중견기업부,437,-12,-2.67,445,447,430,61606,0.3,277,63323377,0.001083032
20250321,101930,인화정공,KOSDAQ,중견기업부,33000,-900,-2.65,33050,33900,32800,12490,4.1,3173,9615733,0.001292153
20250321,188260,세니젠,KOSDAQ,기술성장기업부,2540,-70,-2.68,2580,2610,2525,19642,0.5,184,7228470,0.002717391
20250321,453860,에이에스텍,KOSDAQ,벤처기업부,20000,-550,-2.68,20650,21100,19980,30940,6.3,1131,5657215,0.005570292
20250321,151860,KG에코솔루션,KOSDAQ,우량기업부,5060,-140,-2.69,5170,5170,5000,89944,4.6,2485,49103002,0.001851107
20250321,45390,대아티아이,KOSDAQ,우량기업부,3065,-85,-2.7,3140,3165,3065,369965,11.5,2160,70473377,0.005324074
20250321,246720,아스타,KOSDAQ,벤처기업부,5050,-140,-2.7,5160,5200,5050,4196,0.2,685,13567300,0.000291971
20250321,7460,에이프로젠,KOSPI,,756,-21,-2.7,774,774,751,1554977,11.8,2357,311826676,0.005006364
20250321,82850,우리바이오,KOSDAQ,우량기업부,2345,-65,-2.7,2395,2420,2330,425970,10.1,1136,48456578,0.008890845
20250321,300720,한일시멘트,KOSPI,,16940,140,0.83,16750,17010,16650,88068,14.9,11733,69261540,0.001269922
20250321,290670,대보마그네틱,KOSDAQ,우량기업부,11800,-330,-2.72,12250,12340,11760,22434,2.7,927,7857660,0.002912621
20250321,88980,맥쿼리인프라,KOSPI,,11000,10,0.09,10990,11020,10930,601498,66,52681,478921993,0.001252824
20250321,65170,비엘팜텍,KOSDAQ,중견기업부,1425,-40,-2.73,1464,1479,1331,784168,11,380,26683025,0.028947368
20250321,12800,대창,KOSPI,,1371,-39,-2.77,1412,1412,1344,884306,12.1,1250,91140499,0.00968
20250321,207940,삼성바이오로직스,KOSPI,,1095000,23000,2.15,1060000,1095000,1060000,89383,970.2,779355,71174000,0.001244876
20250321,105630,한세실업,KOSPI,,12070,-40,-0.33,12110,12190,12010,49967,6,4828,40000000,0.001242751
20250321,1520,동양,KOSPI,,592,-17,-2.79,609,611,583,1410074,8.4,1413,238684063,0.005944798
20250321,175250,아이큐어,KOSDAQ,기술성장기업부,1568,-45,-2.79,1606,1630,1508,193657,3,589,37558368,0.005093379
20250321,306040,에스제이그룹,KOSDAQ,우량기업부,4165,-120,-2.8,4320,4330,4150,35969,1.5,411,9865828,0.003649635
20250321,73240,금호타이어,KOSPI,,4950,60,1.23,4865,4960,4815,358406,17.6,14219,287260287,0.00123778
20250321,448710,코츠테크놀로지,KOSDAQ,벤처기업부,18050,-520,-2.8,18560,18600,18010,70886,12.9,950,5260589,0.013578947
20250321,93050,LF,KOSPI,,15500,40,0.26,15450,15500,15330,36469,5.6,4532,29240000,0.001235658
20250321,396300,세아메카닉스,KOSDAQ,벤처기업부,2245,-65,-2.81,2290,2320,2225,133207,3,595,26489500,0.005042017
20250321,109740,디에스케이,KOSDAQ,벤처기업부,4310,-125,-2.82,4475,4475,4310,14794,0.6,1108,25710390,0.000541516
20250321,38500,삼표시멘트,KOSDAQ,우량기업부,3085,-5,-0.16,3080,3110,3045,134313,4.1,3329,107916306,0.001231601
20250321,64290,인텍플러스,KOSDAQ,우량기업부,10310,-300,-2.83,10490,10670,10310,120651,12.6,1326,12863962,0.009502262
20250321,90710,휴림로봇,KOSDAQ,중견기업부,1953,-57,-2.84,2000,2030,1941,3854318,75.9,2153,110237793,0.035253135
20250321,327260,RF머트리얼즈,KOSDAQ,벤처기업부,6470,-190,-2.85,6670,6680,6390,45301,3,546,8433231,0.005494505
20250321,131180,딜리,KOSDAQ,벤처기업부,851,-25,-2.85,876,876,851,22656,0.2,250,29350000,0.0008
20250321,126340,비나텍,KOSDAQ,우량기업부,23850,-700,-2.85,24550,24550,23800,17806,4.3,1451,6085118,0.002963473
20250321,323410,카카오뱅크,KOSPI,,22950,-100,-0.43,22800,23100,22600,580105,132.5,109466,476976137,0.001210422
20250321,475960,토모큐브,KOSDAQ,기술성장기업부,14290,-420,-2.86,14610,16630,13850,2162487,339.5,1865,13047594,0.182037534
20250321,30200,KT,KOSPI,,49750,-950,-1.87,50200,51000,49750,299550,151.4,125381,252021685,0.001207519
20250321,365550,ESR켄달스퀘어리츠,KOSPI,,5040,60,1.2,4980,5040,4955,256183,12.8,10740,213089000,0.001191806
20250321,950200,소마젠,KOSDAQ,외국기업(소속부없음),3515,-105,-2.9,3675,3675,3505,43472,1.5,676,19236053,0.002218935
20250321,192080,더블유게임즈,KOSPI,,50500,-500,-0.98,50800,51000,50100,25533,12.9,10855,21495906,0.001188392
20250321,33250,체시스,KOSPI,,1100,-33,-2.91,1130,1136,1100,360788,4,352,32000000,0.011363636
20250321,3850,보령,KOSPI,,9400,20,0.21,9390,9430,9270,102348,9.6,8158,86787207,0.001176759
20250321,43360,디지아이,KOSDAQ,벤처기업부,1925,-58,-2.92,1983,2075,1925,37744,0.7,173,9000000,0.004046243
20250321,76080,웰크론한텍,KOSDAQ,중견기업부,1263,-38,-2.92,1301,1305,1262,46223,0.6,285,22594156,0.002105263
20250321,140670,알에스오토메이션,KOSDAQ,벤처기업부,15240,-460,-2.93,15510,15790,15030,161696,24.7,1418,9303140,0.0174189
20250321,520,삼일제약,KOSPI,,12220,-370,-2.94,12450,12660,12210,142964,17.7,2651,21691811,0.006676726
20250321,30190,NICE평가정보,KOSPI,,12380,230,1.89,12190,12380,12090,70459,8.6,7367,59506593,0.001167368
20250321,460940,피앤에스미캐닉스,KOSDAQ,기술성장기업부,12500,-380,-2.95,12790,13010,12470,70889,9,809,6471740,0.011124845
20250321,242040,나무기술,KOSDAQ,기술성장기업부,1375,-42,-2.96,1417,1429,1375,268219,3.7,476,34606264,0.007773109
20250321,243070,휴온스,KOSDAQ GLOBAL,우량기업부,26300,-300,-1.13,26600,26800,26300,13548,3.6,3151,11979665,0.001142494
20250321,262260,에이프로,KOSDAQ,우량기업부,5240,-160,-2.96,5410,5450,5220,71931,3.8,758,14468152,0.005013193
20250321,235980,메드팩토,KOSDAQ,기술성장기업부,3270,-100,-2.97,3350,3385,3230,349095,11.5,1121,34275121,0.010258698
20250321,4100,태양금속,KOSPI,,2610,-80,-2.97,2685,2690,2580,408042,10.7,958,36700000,0.011169102
20250321,81580,성우전자,KOSDAQ,우량기업부,2280,-70,-2.98,2350,2400,2270,24569,0.6,354,15508143,0.001694915
20250321,471820,셀로맥스사이언스,KOSDAQ,중견기업부,4715,-145,-2.98,4810,4815,4690,41540,2,549,11644079,0.003642987
20250321,34940,조아제약,KOSDAQ,중견기업부,1041,-32,-2.98,1073,1073,1041,41453,0.4,322,30979827,0.001242236
20250321,49950,미래컴퍼니,KOSDAQ,우량기업부,21100,-650,-2.99,21500,21750,21075,19505,4.2,1861,8817884,0.002256851
20250321,352700,씨앤투스,KOSDAQ,우량기업부,2590,-80,-3,2660,2660,2585,30097,0.8,706,27276899,0.001133144
20250321,351330,이삭엔지니어링,KOSDAQ,벤처기업부,7120,-220,-3,7300,7380,7060,28362,2,590,8288520,0.003389831
20250321,49470,SGA,KOSDAQ,중견기업부,290,-9,-3.01,298,299,289,146059,0.4,171,58862249,0.002339181
20250321,373160,데이원컴퍼니,KOSDAQ,기술성장기업부,6430,-200,-3.02,6630,6630,5980,49880,3.2,875,13605424,0.003657143
20250321,123890,한국자산신탁,KOSPI,,2480,-5,-0.2,2495,2515,2480,138938,3.5,3075,123977752,0.001138211
20250321,321370,센서뷰,KOSDAQ,기술성장기업부,1285,-40,-3.02,1318,1331,1257,746556,9.6,536,41715953,0.017910448
20250321,38070,서린바이오,KOSDAQ,우량기업부,6730,-210,-3.03,6920,6920,6710,37769,2.6,599,8900676,0.004340568
20250321,85810,알티캐스트,KOSDAQ,중견기업부,641,-20,-3.03,668,675,612,2982623,19.3,317,49386023,0.060883281
20250321,24830,세원물산,KOSDAQ,우량기업부,7630,-240,-3.05,7750,8000,7460,35590,2.7,637,8350000,0.004238619
20250321,23590,다우기술,KOSPI,,21600,-200,-0.92,21800,21850,21450,50882,11,9691,44866617,0.001135074
20250321,3520,영진약품,KOSPI,,1980,-15,-0.75,2015,2015,1971,200180,4,3621,182892731,0.001104667
20250321,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),474,-15,-3.07,485,492,467,395904,1.9,952,200789269,0.001995798
20250321,430690,한싹,KOSDAQ,벤처기업부,5050,-160,-3.07,5150,5290,5030,202677,10.3,550,10895327,0.018727273
20250321,402490,그린리소스,KOSDAQ,기술성장기업부,15730,-500,-3.08,16060,16170,15560,108715,17.1,1300,8265944,0.013153846
20250321,413640,비아이매트릭스,KOSDAQ,벤처기업부,11920,-380,-3.09,12120,12670,11470,164799,20.2,859,7206940,0.023515716
20250321,322180,티라유텍,KOSDAQ,벤처기업부,5650,-180,-3.09,5850,5960,5650,86160,4.9,1182,20921984,0.004145516
20250321,388870,파로스아이바이오,KOSDAQ,기술성장기업부,6870,-220,-3.1,7010,7120,6760,75792,5.2,889,12945932,0.005849269
20250321,331380,포커스에이치엔에스,KOSDAQ,벤처기업부,1813,-58,-3.1,1851,1883,1813,46402,0.9,412,22725452,0.002184466
20250321,240,한국앤컴퍼니,KOSPI,,16110,-140,-0.86,16200,16280,15970,104485,16.8,15294,94935240,0.00109847
20250321,462510,라메디텍,KOSDAQ,기술성장기업부,7730,-250,-3.13,8200,8290,7640,70241,5.5,669,8650735,0.008221226
20250321,73540,에프알텍,KOSDAQ,투자주의환기종목(소속부없음),1422,-46,-3.13,1455,1510,1287,220731,3.2,162,11400000,0.019753086
20250321,35200,프럼파스트,KOSDAQ,벤처기업부,4775,-155,-3.14,4780,4835,4455,320742,14.9,465,9730590,0.032043011
20250321,29780,삼성카드,KOSPI,,43250,-1000,-2.26,44150,44500,43250,124822,54.4,50109,115858891,0.001085633
20250321,307950,현대오토에버,KOSPI,,131900,300,0.23,131200,132700,131200,27324,36,36172,27423982,0.000995245
20250321,63080,컴투스홀딩스,KOSDAQ,중견기업부,22950,-750,-3.16,23950,23950,22700,40908,9.4,1514,6595192,0.006208719
20250321,214370,케어젠,KOSDAQ,벤처기업부,26700,250,0.95,26800,27200,26150,52120,13.9,14342,53715000,0.000969181
20250321,288620,에스퓨얼셀,KOSDAQ,벤처기업부,8200,-270,-3.19,8660,8660,8090,23641,1.9,572,6979316,0.003321678
20250321,63760,이엘피,KOSDAQ,벤처기업부,1941,-64,-3.19,1978,2010,1941,10294,0.2,181,9325130,0.001104972
20250321,58820,CMG제약,KOSDAQ,우량기업부,1754,-58,-3.2,1815,1821,1754,544582,9.7,2436,138892244,0.003981938
20250321,263050,유틸렉스,KOSDAQ,기술성장기업부,1635,-54,-3.2,1689,1695,1621,154274,2.5,602,36834856,0.004152824
20250321,96250,와이즈넛,KOSDAQ,기술성장기업부,11150,-370,-3.21,11520,11550,11150,44771,5.1,1457,13065612,0.003500343
20250321,322510,제이엘케이,KOSDAQ,기술성장기업부,7230,-240,-3.21,7400,7560,7150,144508,10.5,1846,25528892,0.005687974
20250321,383930,디티앤씨알오,KOSDAQ,중견기업부,5990,-200,-3.23,6160,6220,5920,212561,12.8,765,12770512,0.016732026
20250321,82640,동양생명,KOSPI,,5180,-30,-0.58,5210,5270,5100,157000,8.1,8358,161358585,0.000969131
20250321,347770,핌스,KOSDAQ,중견기업부,1500,-50,-3.23,1605,1700,1445,269004,4.1,343,22857042,0.011953353
20250321,289930,웨이비스,KOSDAQ,기술성장기업부,8370,-280,-3.24,8650,8700,8270,103202,8.7,1048,12519593,0.008301527
20250321,8930,한미사이언스,KOSPI,,28400,200,0.71,27800,28400,27800,65695,18.5,19423,68391550,0.000952479
20250321,53580,웹케시,KOSDAQ,우량기업부,9230,-310,-3.25,9400,9450,9170,48297,4.5,1259,13636248,0.003574265
20250321,43260,성호전자,KOSDAQ,우량기업부,1064,-36,-3.27,1100,1100,1060,321251,3.4,649,61002189,0.005238829
20250321,395400,SK리츠,KOSPI,,5100,80,1.59,5000,5100,4980,259541,13.1,13977,274063828,0.000937254
20250321,214270,FSN,KOSDAQ,중견기업부,1240,-42,-3.28,1268,1280,1212,159628,2,412,33250463,0.004854369
20250321,96870,엘디티,KOSDAQ,벤처기업부,2655,-90,-3.28,2745,2745,2635,2088,0.1,177,6678400,0.000564972
20250321,444530,심플랫폼,KOSDAQ,기술성장기업부,14500,-500,-3.33,21050,24500,14500,18308224,3700.1,890,6135447,4.15741573
20250321,314140,알피바이오,KOSDAQ,중견기업부,5800,-200,-3.33,5900,5980,5620,106040,6.1,503,8666361,0.012127237
20250321,9240,한샘,KOSPI,,43250,-250,-0.57,43550,43650,43200,21006,9.1,10178,23533928,0.000894085
20250321,183190,아세아시멘트,KOSPI,,10200,-10,-0.1,10210,10310,10150,33013,3.4,3859,37836486,0.000881057
20250321,8290,원풍물산,KOSDAQ,중견기업부,457,-16,-3.38,473,481,457,168797,0.8,186,40693679,0.004301075
20250321,131370,알서포트,KOSDAQ,우량기업부,2710,-95,-3.39,2775,2815,2685,241861,6.6,1444,53267083,0.004570637
