기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,f
20250422,66430,와이오엠,KOSDAQ,중견기업부,1200,40,3.45,1159,1241,1133,352348,4.1,470,39153476,511,92,
20250422,60980,HL홀딩스,KOSPI,,36200,200,0.56,36000,36200,35550,17152,6.2,3404,9403877,3703,91.9,0%
20250422,12610,경인양행,KOSPI,,3255,15,0.46,3240,3295,3205,48993,1.6,1355,41616365,1475,91.9,0%
20250422,2310,아세아제지,KOSPI,,7130,-1070,-13.05,8020,8050,7110,2646590,196.4,2968,41632510,3927,75.6,7%
20250422,6490,인스코비,KOSPI,,1755,192,12.28,1566,1841,1566,7578151,131.6,2100,119658720,2817,74.5,6%
20250422,95910,에스에너지,KOSDAQ,중견기업부,2125,488,29.81,1637,2125,1530,2761392,53.5,417,19643778,454,91.9,
20250422,319400,현대무벡스,KOSDAQ,우량기업부,3985,-10,-0.25,3920,4010,3915,457603,18.2,4696,117845901,5110,91.9,0%
20250422,9540,HD한국조선해양,KOSPI,,230500,8500,3.83,222000,232000,222000,180717,412.9,163132,70773116,177641,91.8,0%
20250422,32190,다우데이타,KOSDAQ,우량기업부,11450,-30,-0.26,11490,11580,11450,33545,3.9,4385,38300000,4776,91.8,0%
20250422,31820,콤텍시스템,KOSPI,,646,-4,-0.62,647,660,637,743057,4.8,782,121051466,852,91.8,
20250422,92200,디아이씨,KOSPI,,4855,290,6.35,4455,5140,4425,2437860,118.3,1888,38888569,2446,77.2,6%
20250422,7680,대원,KOSDAQ,벤처기업부,5500,-510,-8.49,7020,7150,5400,954980,58.9,740,13446474,808,91.6,
20250422,448730,삼성FN리츠,KOSPI,,4440,25,0.57,4410,4440,4380,44064,1.9,4043,91050000,4416,91.6,0%
20250422,73560,우리손에프앤지,KOSDAQ,우량기업부,1425,-4,-0.28,1423,1429,1410,241787,3.4,987,69237643,1077,91.6,
20250422,284740,쿠쿠홈시스,KOSPI,,22250,0,0,22200,22500,21900,16988,3.8,4992,22437330,5452,91.6,0%
20250422,214150,클래시스,KOSDAQ GLOBAL,우량기업부,63300,-100,-0.16,63000,63900,62600,136856,86.3,41465,65505659,45264,91.6,0%
20250422,207760,미스터블루,KOSDAQ,중견기업부,1418,-83,-5.53,1486,1510,1384,5173692,73.7,1178,83079783,2400,49.1,6%
20250422,23450,동남합성,KOSPI,,33800,250,0.75,33550,33850,33550,194,0.1,1183,3500000,1293,91.5,0%
20250422,1270,부국증권,KOSPI,,26900,650,2.48,26300,26900,26000,6179,1.6,2789,10369886,3049,91.5,0%
20250422,373160,데이원컴퍼니,KOSDAQ,기술성장기업부,8420,120,1.45,8300,8950,8190,805439,69.3,1159,13763530,1282,90.4,6%
20250422,53280,예스24,KOSDAQ,우량기업부,4705,170,3.75,4510,4930,4460,1474661,70.1,1176,25000000,2188,53.7,6%
20250422,3200,일신방직,KOSPI,,8520,220,2.65,8290,8580,8260,35543,3,1956,22960000,2137,91.5,0%
20250422,5440,현대지에프홀딩스,KOSPI,,5280,60,1.15,5180,5280,5140,62136,3.2,8232,155904301,8996,91.5,0%
20250422,36530,SNT홀딩스,KOSPI,,31950,850,2.73,31100,32450,31000,8928,2.8,5209,16303886,5698,91.4,0%
20250422,475460,미트박스,KOSDAQ,중견기업부,14450,-500,-3.34,15450,15980,14430,4622181,705.4,807,5587025,883,91.4,
20250422,4080,신흥,KOSPI,,14500,-110,-0.75,14720,14760,14500,5137,0.7,1378,9500000,1508,91.4,0%
20250422,395400,SK리츠,KOSPI,,4865,-45,-0.92,4945,4945,4830,141238,6.9,13437,276188774,14725,91.3,0%
20250422,310870,디와이씨,KOSDAQ,벤처기업부,1515,5,0.33,1531,1531,1486,69334,1,313,20687271,343,91.3,
20250422,133750,메가엠디,KOSDAQ,중견기업부,2565,-60,-2.29,2605,2740,2565,681406,18,600,23407077,657,91.3,
20250422,255220,SG,KOSDAQ,중견기업부,2370,175,7.97,2145,2485,2145,5815206,137.9,2333,98424385,3534,66,6%
20250422,139990,아주스틸,KOSPI,,3990,10,0.25,4020,4020,3880,15477,0.6,1546,38755414,1693,91.3,0%
20250422,456010,아이씨티케이,KOSDAQ,기술성장기업부,15760,60,0.38,15470,16000,15330,785699,123.5,2092,13276856,3767,55.5,6%
20250422,34830,한국토지신탁,KOSPI,,1008,-1,-0.1,1007,1011,1005,146351,1.5,2545,252489230,2787,91.3,0%
20250422,298380,에이비엘바이오,KOSDAQ,기술성장기업부,68700,3800,5.86,63600,70900,63600,2875974,1951.6,33339,48528007,33339,100,6%
20250422,293940,신한알파리츠,KOSPI,,5620,-110,-1.92,5750,5750,5610,108781,6.1,6797,120940123,7450,91.2,0%
20250422,5940,NH투자증권,KOSPI,,13950,320,2.35,13590,13980,13490,618837,85.8,45685,327492299,50172,91.1,0%
20250422,100090,SK오션플랜트,KOSPI,,14620,890,6.48,13710,14740,13710,241214,34.7,8654,59195568,9501,91.1,0%
20250422,93920,서원인텍,KOSDAQ,우량기업부,5350,20,0.38,5330,5350,5280,12929,0.7,995,18600000,1094,91,
20250422,376270,에이치이엠파마,KOSDAQ,기술성장기업부,22400,-150,-0.67,22850,22850,22100,14518,3.3,1559,6962039,1713,91,0%
20250422,23440,제이스코홀딩스,KOSDAQ,중견기업부,1800,-14,-0.77,1814,1836,1785,159955,2.9,1333,74057571,1465,91,0%
20250422,5610,SPC삼립,KOSPI,,62600,-200,-0.32,62700,63700,62000,14967,9.4,5402,8629009,5945,90.9,0%
20250422,1720,신영증권,KOSPI,,79100,1500,1.93,77600,79600,77000,7158,5.6,13004,16440000,14303,90.9,0%
20250422,1550,조비,KOSPI,,11970,10,0.08,11880,12180,11680,36831,4.4,622,5192239,684,90.9,
20250422,23760,한국캐피탈,KOSDAQ,우량기업부,574,3,0.53,571,575,570,142372,0.8,1812,315609576,1995,90.8,0%
20250422,463480,모티브링크,KOSDAQ,중견기업부,13900,-700,-4.79,14170,14780,13900,673288,96.6,1722,12390358,2602,66.2,6%
20250422,72870,메가스터디,KOSDAQ,우량기업부,10610,80,0.76,10550,10630,10540,8415,0.9,1265,11920959,1395,90.7,0%
20250422,207940,삼성바이오로직스,KOSPI,,1075000,3000,0.28,1070000,1084000,1064000,64605,694.2,765120,71174000,843412,90.7,0%
20250422,21820,세원정공,KOSPI,,8260,20,0.24,8150,8320,8150,6131,0.5,826,10000000,911,90.7,
20250422,10240,흥국,KOSDAQ,우량기업부,5150,-20,-0.39,5200,5240,5140,11966,0.6,635,12322696,700,90.7,
20250422,31210,서울보증보험,KOSPI,,33900,100,0.3,33600,34250,33500,143774,48.9,23670,69821598,26113,90.6,0%
20250422,3240,태광산업,KOSPI,,733000,49000,7.16,695000,736000,695000,2096,15.1,8161,1113400,9007,90.6,0%
20250422,64400,LG씨엔에스,KOSPI,,52200,0,0,51800,52300,51800,141863,73.8,50574,96885948,55903,90.5,0%
20250422,100250,진양홀딩스,KOSPI,,3015,5,0.17,2985,3040,2985,50592,1.5,1685,55895292,1861,90.5,0%
20250422,158430,아톤,KOSDAQ,벤처기업부,5670,-80,-1.39,5650,5990,5610,1350426,78,1406,24798851,2076,67.7,6%
20250422,26890,스틱인베스트먼트,KOSPI,,10290,-40,-0.39,10370,10400,10240,40065,4.1,4289,41678175,4743,90.4,0%
20250422,244920,에이플러스에셋,KOSPI,,4350,-5,-0.11,4310,4425,4205,52496,2.3,983,22607693,1087,90.4,
20250422,411080,샌즈랩,KOSDAQ,기술성장기업부,8600,50,0.58,8500,8830,8360,826586,71.6,1313,15267638,2225,59,5%
20250422,3920,남양유업,KOSPI,,73000,0,0,72900,73400,71600,7378,5.4,4476,6131346,4956,90.3,0%
20250422,29780,삼성카드,KOSPI,,41050,50,0.12,40900,41200,40750,39088,16,47560,115858891,52658,90.3,0%
20250422,376980,원티드랩,KOSDAQ,기술성장기업부,9440,10,0.11,9500,9740,9090,440348,41.3,921,9754994,1020,90.3,
20250422,4700,조광피혁,KOSPI,,51500,-100,-0.19,51000,51800,51000,1424,0.7,3424,6649138,3790,90.3,0%
20250422,13030,하이록코리아,KOSDAQ,우량기업부,27950,0,0,27600,28150,27600,37822,10.6,3437,12295442,3805,90.3,0%
20250422,394800,쓰리빌리언,KOSDAQ,기술성장기업부,7120,-200,-2.73,7370,7410,7120,1645291,119.2,2259,31721539,2322,97.3,5%
20250422,71090,하이스틸,KOSPI,,4625,15,0.33,4545,4680,4520,1583087,72.9,934,20191471,1036,90.2,
20250422,9460,한창제지,KOSPI,,798,-9,-1.12,807,822,785,292141,2.3,476,59667486,528,90.2,
20250422,339770,교촌에프앤비,KOSPI,,5450,-70,-1.27,5450,5520,5390,51669,2.8,2723,49965080,3023,90.1,0%
20250422,1130,대한제분,KOSPI,,131300,1800,1.39,129900,132800,129700,2197,2.9,2219,1690000,2464,90.1,0%
20250422,145270,케이탑리츠,KOSPI,,950,2,0.21,942,954,942,71463,0.7,457,48060774,507,90.1,
20250422,33560,블루콤,KOSDAQ,중견기업부,3430,-35,-1.01,3425,3465,3380,38965,1.3,587,17100000,652,90,
20250422,66590,우수AMS,KOSDAQ,중견기업부,3085,30,0.98,3050,3090,3020,42703,1.3,1205,39073104,1340,89.9,0%
20250422,3470,유안타증권,KOSPI,,2770,20,0.73,2745,2805,2715,422028,11.7,5529,199596576,6148,89.9,0%
20250422,204610,티쓰리,KOSDAQ,벤처기업부,1661,28,1.71,1625,1681,1610,246109,4.1,1068,64321720,1188,89.9,0%
20250422,3300,한일홀딩스,KOSPI,,14210,170,1.21,14150,14250,14060,13895,2,4381,30832884,4872,89.9,0%
20250422,14160,대영포장,KOSPI,,1636,-99,-5.71,1745,1754,1619,5430457,90.9,1773,108394549,2688,66,5%
20250422,21240,코웨이,KOSPI,,78700,-100,-0.13,79500,79500,76600,109732,86.3,57108,72563745,63566,89.8,0%
20250422,7390,네이처셀,KOSDAQ,중견기업부,33250,7650,29.88,29250,33250,28250,3441624,1095.4,21399,64357156,21399,100,5%
20250422,16250,SGC E&C,KOSDAQ,우량기업부,15590,490,3.25,15130,15800,15110,19880,3.1,506,3243585,564,89.7,
20250422,9160,SIMPAC,KOSPI,,3935,15,0.38,3915,3955,3900,148610,5.9,2575,65429516,2872,89.7,0%
20250422,138040,메리츠금융지주,KOSPI,,117800,0,0,117900,118500,116400,171247,201.6,217493,184629173,242596,89.7,0%
20250422,389260,대명에너지,KOSDAQ,중견기업부,16120,2340,16.98,13800,16300,13800,889683,135.7,2748,17050000,3487,78.8,5%
20250422,3800,에이스침대,KOSDAQ,우량기업부,25100,50,0.2,25100,25300,25050,1570,0.4,2784,11090000,3105,89.7,0%
20250422,39340,한국경제TV,KOSDAQ,우량기업부,5780,-10,-0.17,5790,5830,5740,3191,0.2,1300,22500000,1449,89.7,0%
20250422,357880,SKAI,KOSDAQ,기술성장기업부,2335,-210,-8.25,2485,2495,2300,2519122,59.8,793,33954019,885,89.6,
