기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,ㄴ
20250507,7570,일양약품,KOSPI,,12290,-130,-1.05,12280,12520,12280,47235,5.8,2346,19085664,2397,97.9,0%
20250507,30210,다올투자증권,KOSPI,,3425,15,0.44,3410,3470,3370,65773,2.2,2086,60911106,2397,87,0%
20250507,37710,광주신세계,KOSPI,,27950,100,0.36,27850,28050,27800,13641,3.8,2224,7957190,2395,92.9,0%
20250507,240550,동방메디컬,KOSDAQ,벤처기업부,10480,-250,-2.33,10660,10720,10380,378710,39.7,2177,20774940,2388,91.2,2%
20250507,4380,삼익THK,KOSPI,,10080,230,2.34,9800,10100,9750,37241,3.7,2117,21000000,2388,88.7,0%
20250507,50,경방,KOSPI,,6920,70,1.02,6850,6920,6800,80141,5.5,1897,27415270,2385,79.5,0%
20250507,43370,피에이치에이,KOSDAQ,우량기업부,10090,-10,-0.1,10100,10140,9980,15158,1.5,2119,21000000,2384,88.9,0%
20250507,290690,소룩스,KOSDAQ,중견기업부,3725,-140,-3.62,3840,3840,3595,222205,8.3,1807,48498743,2381,75.9,0%
20250507,377450,리파인,KOSDAQ,우량기업부,12020,-100,-0.83,12430,12430,11980,24179,2.9,2083,17330000,2371,87.9,0%
20250507,236200,슈프리마,KOSDAQ,우량기업부,32900,1250,3.95,31500,33100,31400,59429,19.3,2367,7193273,2367,100,1%
20250507,90710,휴림로봇,KOSDAQ,중견기업부,1937,40,2.11,1909,1950,1902,1306793,25.2,2135,110237793,2365,90.3,1%
20250507,39240,경남스틸,KOSDAQ,우량기업부,3100,125,4.2,2950,3100,2950,2339666,71,836,26979604,2350,35.6,8%
20250507,39570,HDC랩스,KOSPI,,9000,10,0.11,8990,9050,8900,8421,0.8,2336,25957601,2349,99.4,0%
20250507,65660,안트로젠,KOSDAQ,기술성장기업부,23450,1000,4.45,22400,23600,22300,40201,9.3,2346,10006100,2346,100,0%
20250507,109610,에스와이,KOSDAQ,중견기업부,3750,-15,-0.4,3720,3765,3705,224171,8.4,1834,48907400,2340,78.4,0%
20250507,13360,일성건설,KOSPI,,3380,435,14.77,3065,3450,2900,3082208,101,1826,54024880,2326,78.5,6%
20250507,1630,종근당홀딩스,KOSPI,,45750,-400,-0.87,46150,46250,45500,5683,2.6,2292,5009861,2325,98.6,0%
20250507,35810,이지홀딩스,KOSDAQ,우량기업부,3600,75,2.13,3525,3645,3525,263931,9.5,2323,64516185,2323,100,0%
20250507,394800,쓰리빌리언,KOSDAQ,기술성장기업부,6650,110,1.68,6590,6670,6410,426405,28,2109,31721539,2322,90.8,1%
20250507,322310,오로스테크놀로지,KOSDAQ,벤처기업부,22950,150,0.66,22550,23250,22400,21794,5,2150,9366542,2314,92.9,0%
20250507,54450,텔레칩스,KOSDAQ,우량기업부,13900,250,1.83,13790,13980,13630,29605,4.1,2105,15144233,2313,91,0%
20250507,254490,미래반도체,KOSDAQ,우량기업부,13280,-20,-0.15,13430,13470,13100,71329,9.5,1917,14438000,2304,83.2,0%
20250507,102120,어보브반도체,KOSDAQ,벤처기업부,10290,160,1.58,10170,10290,10010,105018,10.7,1830,17780753,2303,79.5,1%
20250507,1510,SK증권,KOSPI,,487,1,0.21,487,490,485,1026919,5,2302,472590171,2302,100,0%
20250507,4360,세방,KOSPI,,11470,0,0,11490,11490,11330,9680,1.1,2215,19308690,2298,96.4,0%
20250507,35510,신세계 I&C,KOSPI,,11600,-500,-4.13,11900,11980,11570,240920,28.4,1771,15268540,2287,77.4,2%
20250507,36890,진성티이씨,KOSDAQ,우량기업부,9190,40,0.44,9110,9240,9080,45665,4.2,2066,22482268,2286,90.4,0%
20250507,60720,KH바텍,KOSDAQ,벤처기업부,9340,40,0.43,9380,9380,9220,26004,2.4,2211,23677442,2280,97,0%
20250507,64090,인크레더블버즈,KOSDAQ,중견기업부,4580,95,2.12,4470,4580,4190,345185,15.2,2278,49742745,2278,100,1%
20250507,96760,JW홀딩스,KOSPI,,3035,-10,-0.33,3065,3065,3010,28621,0.9,2244,73924942,2273,98.7,0%
20250507,5160,동국산업,KOSDAQ,중견기업부,3680,-25,-0.67,3690,3740,3660,49061,1.8,1996,54244482,2270,87.9,0%
20250507,2900,TYM,KOSPI,,4460,5,0.11,4430,4460,4350,90453,4,2009,45050956,2266,88.7,0%
20250507,1130,대한제분,KOSPI,,133900,2400,1.83,131600,135500,131000,2459,3.3,2263,1690000,2263,100,0%
20250507,37560,LG헬로비전,KOSPI,,2820,20,0.71,2900,2985,2800,4380034,126.9,2184,77446865,2261,96.6,6%
20250507,540,흥국화재,KOSPI,,3420,65,1.94,3355,3420,3330,104703,3.5,2197,64242645,2261,97.2,0%
20250507,6340,대원전선,KOSPI,,2795,40,1.45,2755,2795,2730,711016,19.7,2096,74979175,2257,92.9,1%
20250507,256940,킵스파마,KOSDAQ,벤처기업부,9820,-1880,-16.07,11400,11400,8520,954854,92.8,1873,19076310,2251,83.2,5%
20250507,214420,토니모리,KOSPI,,9190,-90,-0.97,9400,9420,9070,389431,35.8,2211,24054799,2249,98.3,2%
20250507,464080,에스오에스랩,KOSDAQ,기술성장기업부,10400,10,0.1,10580,10580,10310,99998,10.4,1839,17681830,2247,81.8,1%
20250507,199820,제일일렉트릭,KOSDAQ,우량기업부,8720,50,0.58,8640,8810,8480,81427,7,1938,22220000,2246,86.3,0%
20250507,2150,도화엔지니어링,KOSPI,,6580,0,0,6510,6630,6490,14866,1,2219,33720000,2246,98.8,0%
20250507,425420,티에프이,KOSDAQ,우량기업부,17080,280,1.67,16910,17110,16700,10771,1.8,1944,11381000,2242,86.7,0%
20250507,18000,유니슨,KOSDAQ,중견기업부,1191,28,2.41,1195,1216,1158,2077080,24.7,2006,168391564,2241,89.5,1%
20250507,78150,HB테크놀러지,KOSDAQ,우량기업부,1977,32,1.65,1946,1989,1938,480975,9.5,1833,92715916,2234,82.1,1%
20250507,95700,제넥신,KOSDAQ,기술성장기업부,4575,25,0.55,5000,5060,4575,495564,23.9,2083,45540494,2227,93.5,1%
20250507,34810,해성산업,KOSDAQ,중견기업부,6450,70,1.1,6530,6540,6360,10460,0.7,2100,32556857,2227,94.3,0%
20250507,61970,LB세미콘,KOSDAQ,중견기업부,3290,10,0.3,3260,3315,3220,63873,2.1,1911,58083006,2222,86,0%
20250507,456010,아이씨티케이,KOSDAQ,기술성장기업부,15450,140,0.91,15510,15840,15380,515516,80.5,2051,13276856,2221,92.3,4%
20250507,78020,LS증권,KOSDAQ,우량기업부,3925,-40,-1.01,4015,4015,3910,25411,1,2178,55481190,2219,98.2,0%
20250507,950140,잉글우드랩,KOSDAQ,외국기업(소속부없음),10830,-70,-0.64,10990,11080,10700,221799,24,2152,19867866,2217,97.1,1%
20250507,18470,조일알미늄,KOSPI,,1748,-2,-0.11,1750,1816,1735,6062688,107.5,2214,126631721,2216,99.9,5%
20250507,102460,이연제약,KOSPI,,11040,-170,-1.52,11020,11200,10880,10572,1.2,2052,18586811,2212,92.8,0%
20250507,1780,알루코,KOSPI,,2170,55,2.6,2130,2180,2110,509370,11,2101,96830132,2208,95.2,1%
20250507,92730,네오팜,KOSDAQ,우량기업부,13650,-30,-0.22,13810,13810,13610,34728,4.8,2188,16027989,2205,99.2,0%
20250507,435570,에르코스,KOSDAQ,벤처기업부,23250,2650,12.86,22550,24250,20050,2984958,663.3,1707,7341556,2197,77.7,39%
20250507,25000,KPX케미칼,KOSPI,,45200,350,0.78,45000,45200,44600,6086,2.7,2188,4840000,2197,99.6,0%
20250507,272550,삼양패키징,KOSPI,,13550,70,0.52,13490,13600,13450,17378,2.3,2077,15330971,2192,94.8,0%
20250507,299900,위지윅스튜디오,KOSDAQ,중견기업부,1269,-10,-0.78,1275,1300,1253,679457,8.6,2171,171048884,2191,99.1,0%
20250507,16580,환인제약,KOSPI,,11690,-90,-0.76,11780,11780,11610,8302,1,2174,18600070,2191,99.2,0%
20250507,36200,유니셈,KOSDAQ,우량기업부,6010,60,1.01,6010,6070,5950,40985,2.5,1843,30664223,2174,84.8,0%
20250507,53210,스카이라이프,KOSPI,,4535,50,1.11,4520,4560,4480,128658,5.8,2155,47522955,2172,99.2,0%
20250507,117580,대성에너지,KOSPI,,7740,-30,-0.39,7700,7810,7680,24926,1.9,2128,27500000,2172,98,0%
20250507,461300,아이스크림미디어,KOSDAQ,중견기업부,15670,50,0.32,15450,15750,15430,29321,4.6,2059,13137933,2168,95,0%
20250507,144960,뉴파워프라즈마,KOSDAQ,우량기업부,4660,20,0.43,4640,4675,4625,25659,1.2,2036,43692624,2167,94,0%
20250507,109070,주성코퍼레이션,KOSPI,,1010,0,0,1002,1049,990,366343,3.7,533,52810230,2165,24.6,1%
20250507,3120,일성아이에스,KOSPI,,15800,-20,-0.13,15910,15910,15730,6752,1.1,2101,13300000,2163,97.1,0%
20250507,293780,압타바이오,KOSDAQ,기술성장기업부,6940,-220,-3.07,7290,7290,6850,48640,3.4,1866,26881360,2161,86.3,0%
20250507,271980,제일약품,KOSPI,,12310,0,0,12310,12460,12020,57784,7.1,1810,14704872,2153,84.1,0%
20250507,13120,동원개발,KOSDAQ,우량기업부,2360,30,1.29,2330,2375,2330,42078,1,2143,90808100,2152,99.6,0%
20250507,64820,케이프,KOSDAQ,우량기업부,6960,410,6.26,6600,7010,6550,297282,20.4,2151,30901728,2151,100,1%
20250507,80160,모두투어,KOSDAQ,벤처기업부,11290,220,1.99,11000,11300,11000,91623,10.3,2134,18900000,2151,99.2,0%
20250507,51370,인터플렉스,KOSDAQ,우량기업부,8280,-70,-0.84,8220,8350,8220,15356,1.3,1932,23327472,2151,89.8,0%
20250507,460850,동국씨엠,KOSPI,,6210,-20,-0.32,6250,6410,6140,44638,2.8,1857,29898656,2147,86.5,0%
20250507,5680,삼영전자,KOSPI,,10570,-100,-0.94,10670,10700,10430,13058,1.4,2114,20000000,2134,99.1,0%
20250507,70960,모나용평,KOSPI,,4285,115,2.76,4100,4305,4040,254462,10.6,2063,48133333,2132,96.8,1%
20250507,8830,대동기어,KOSDAQ,중견기업부,21000,300,1.45,20200,21250,19700,519024,106.7,1887,8987520,2130,88.6,6%
20250507,96250,와이즈넛,KOSDAQ,기술성장기업부,13330,550,4.3,12740,13540,12680,127077,16.7,1746,13096536,2121,82.3,1%
20250507,194700,노바렉스,KOSDAQ,우량기업부,11290,30,0.27,11180,11540,11170,215266,24.5,2117,18754848,2117,100,1%
20250507,68930,디지털대성,KOSDAQ,우량기업부,7600,-20,-0.26,7620,7640,7500,12127,0.9,2103,27675342,2114,99.5,0%
20250507,67280,멀티캠퍼스,KOSDAQ,우량기업부,34400,400,1.18,34000,34600,33100,19583,6.6,2039,5926779,2110,96.6,0%
20250507,205470,휴마시스,KOSDAQ,우량기업부,1319,-27,-2.01,1329,1345,1315,676045,9,1706,129375009,2109,80.9,1%
20250507,143240,사람인,KOSDAQ,우량기업부,15580,-40,-0.26,15600,15710,15290,38691,6,1824,11709263,2108,86.5,0%
20250507,102260,동성케미컬,KOSPI,,4085,-5,-0.12,4125,4140,3915,243612,9.8,2050,50176791,2107,97.3,0%
20250507,53300,한국정보인증,KOSDAQ,우량기업부,4425,85,1.96,4340,4425,4340,262163,11.5,1878,42441361,2103,89.3,1%
20250507,6490,인스코비,KOSPI,,1689,164,10.75,1560,1819,1536,4004751,68.6,2021,119658720,2100,96.2,3%
20250507,77360,덕산하이메탈,KOSDAQ,우량기업부,4075,-15,-0.37,4135,4135,4015,137489,5.6,1852,45437002,2097,88.3,0%
20250507,44450,KSS해운,KOSPI,,9060,30,0.33,8950,9060,8950,24467,2.2,2092,23085880,2094,99.9,0%
20250507,131370,알서포트,KOSDAQ,벤처기업부,3390,75,2.26,3300,3400,3260,745075,24.7,1806,53267083,2088,86.5,1%
20250507,53350,이니텍,KOSDAQ,중견기업부,9000,300,3.45,8990,9190,8800,76569,6.9,1781,19790916,2088,85.3,0%
20250507,92040,아미코젠,KOSDAQ,기술성장기업부,3235,-145,-4.29,3380,3395,3235,186630,6.1,1780,55018347,2085,85.4,0%
20250507,32620,유비케어,KOSDAQ,중견기업부,3775,135,3.71,3640,3780,3640,138221,5.1,1970,52197139,2083,94.6,0%
20250507,489500,엘케이켐,KOSDAQ,벤처기업부,26750,1250,4.9,25700,27100,25700,131812,35.1,1679,6278056,2078,80.8,2%
20250507,33920,무학,KOSPI,,7210,-80,-1.1,7300,7370,7180,75339,5.4,2055,28500000,2078,98.9,0%
20250507,293480,하나제약,KOSPI,,11480,10,0.09,11480,11500,11330,17114,2,2040,17772946,2078,98.2,0%
20250507,10770,평화홀딩스,KOSPI,,5860,1350,29.93,5350,5860,5320,8058839,459,857,14625466,2071,41.4,54%
20250507,293580,나우IB,KOSDAQ,벤처기업부,1584,110,7.46,1475,1618,1411,13329704,206.3,1504,94929950,2069,72.7,14%
20250507,42370,비츠로테크,KOSDAQ,우량기업부,7550,-220,-2.83,7470,7620,7400,71334,5.4,1978,26200025,2065,95.8,0%
20250507,213500,한솔제지,KOSPI,,8310,-80,-0.95,8390,8390,8270,44900,3.7,1978,23800576,2064,95.8,0%
20250507,203400,에이비온,KOSDAQ,기술성장기업부,6200,-270,-4.17,6470,6470,6200,70100,4.4,1776,28637415,2059,86.3,0%
20250507,101530,해태제과식품,KOSPI,,7040,0,0,7020,7090,6800,41690,2.9,2050,29116822,2059,99.6,0%
20250507,36220,오상헬스케어,KOSDAQ,중견기업부,13730,90,0.66,13650,13800,13590,8875,1.2,1992,14509416,2059,96.7,0%
20250507,86890,이수앱지스,KOSDAQ,우량기업부,4965,-165,-3.22,5130,5130,4965,96847,4.8,1832,36906993,2056,89.1,0%
20250507,417310,코람코더원리츠,KOSPI,,5080,-10,-0.2,5120,5150,5040,42596,2.2,2052,40400000,2056,99.8,0%
20250507,64260,다날,KOSDAQ,중견기업부,2855,55,1.96,2805,2880,2805,160054,4.5,1968,68949040,2055,95.8,0%
20250507,114190,강원에너지,KOSDAQ,우량기업부,6900,-150,-2.13,6910,7050,6870,35198,2.4,1802,26123038,2053,87.8,0%
20250507,84680,이월드,KOSPI,,1438,15,1.05,1430,1449,1423,245319,3.5,2039,141806193,2048,99.6,0%
20250507,441270,파인엠텍,KOSDAQ,중견기업부,5530,280,5.33,5350,5600,5260,188997,10.4,2045,36987901,2045,100,1%
20250507,297890,HB솔루션,KOSDAQ,우량기업부,2425,0,0,2425,2440,2390,88072,2.1,1774,73140914,2044,86.8,0%
20250507,86980,쇼박스,KOSDAQ,중견기업부,3260,55,1.72,3210,3260,3170,190030,6.1,2042,62638000,2042,100,0%
20250507,462860,더즌,KOSDAQ,중견기업부,4265,105,2.52,4160,4590,4045,9752457,423.1,1015,23804419,2026,50.1,42%
20250507,322510,제이엘케이,KOSDAQ,기술성장기업부,7290,170,2.39,7120,7290,7010,58660,4.2,1861,25528892,2022,92,0%
20250507,482630,삼양엔씨켐,KOSDAQ,중견기업부,17040,320,1.91,16540,18180,16540,499154,86.8,1852,10866140,2020,91.7,5%
20250507,19210,와이지-원,KOSDAQ,우량기업부,5870,-140,-2.33,6010,6060,5750,305265,17.9,1971,33573819,2018,97.7,1%
20250507,320,노루홀딩스,KOSPI,,15180,0,0,15180,15300,15010,6770,1,2018,13291151,2018,100,0%
20250507,17890,한국알콜,KOSDAQ,우량기업부,9160,40,0.44,9080,9160,9080,7842,0.7,1979,21605760,2014,98.3,0%
20250507,480370,씨케이솔루션,KOSPI,,12860,-240,-1.83,13240,13280,12750,197217,25.7,1406,10934861,2013,69.8,2%
20250507,121440,골프존홀딩스,KOSDAQ,우량기업부,4610,-90,-1.91,4700,4715,4605,69392,3.2,1975,42836818,2013,98.1,0%
20250507,140,하이트진로홀딩스,KOSPI,,8510,0,0,8510,8510,8450,10930,0.9,1975,23206765,2012,98.2,0%
20250507,3580,HLB글로벌,KOSPI,,3135,10,0.32,3125,3150,2970,26571,0.8,1574,50218121,2011,78.3,0%
20250507,443670,에스피소프트,KOSDAQ,중견기업부,6960,140,2.05,6780,7000,6710,67204,4.6,1722,24741392,2006,85.8,0%
20250507,321820,아티스트컴퍼니,KOSDAQ,기술성장기업부,12820,1200,10.33,11700,12860,11600,420453,52,1999,15591376,1999,100,3%
20250507,7860,서연,KOSPI,,7230,-100,-1.36,7340,7380,7130,129531,9.3,1698,23479844,1993,85.2,1%
20250507,4560,현대비앤지스틸,KOSPI,,12200,110,0.91,12100,12200,11850,25373,3.1,1840,15078811,1993,92.3,0%
20250507,211270,AP위성,KOSDAQ,우량기업부,12330,90,0.74,12500,12500,12250,26283,3.2,1860,15082304,1992,93.4,0%
20250507,3200,일신방직,KOSPI,,8560,-100,-1.15,8660,8660,8510,17729,1.5,1965,22960000,1991,98.7,0%
20250507,123330,제닉,KOSDAQ,벤처기업부,24300,-200,-0.82,24800,24900,23900,39684,9.6,1936,7968680,1988,97.4,0%
20250507,20710,시공테크,KOSDAQ,우량기업부,7940,-850,-9.67,7570,9000,7560,9386232,766.2,1592,20047970,1985,80.2,48%
20250507,424960,스마트레이더시스템,KOSDAQ,기술성장기업부,9780,130,1.35,9710,10070,9590,95381,9.4,1533,15677340,1985,77.2,1%
20250507,25820,이구산업,KOSPI,,4250,20,0.47,4240,4275,4210,125198,5.3,1421,33442000,1983,71.7,0%
20250507,270660,에브리봇,KOSDAQ,벤처기업부,14480,100,0.7,14250,14480,14230,24494,3.5,1776,12261742,1983,89.6,0%
20250507,28100,동아지질,KOSPI,,14750,0,0,14850,14850,14400,20833,3,1975,13389502,1983,99.6,0%
20250507,48430,유라테크,KOSDAQ,우량기업부,11780,960,8.87,10820,11865,10560,662864,75.5,1357,11520000,1981,68.5,6%
20250507,463480,모티브링크,KOSDAQ,중견기업부,12820,-130,-1,12710,12990,12500,256995,32.8,1588,12390358,1975,80.4,2%
20250507,190510,나무가,KOSDAQ,우량기업부,12990,-10,-0.08,13090,13090,12770,11021,1.4,1959,15082257,1973,99.3,0%
20250507,39980,폴라리스AI,KOSDAQ,중견기업부,2470,80,3.35,2405,2495,2385,512004,12.5,1796,72696064,1972,91.1,1%
20250507,404990,신한서부티엔디리츠,KOSPI,,3470,-55,-1.56,3525,3530,3452,34628,1.2,1942,55955884,1972,98.5,0%
20250507,49950,미래컴퍼니,KOSDAQ,우량기업부,17930,170,0.96,17750,17990,17520,7507,1.3,1581,8817884,1971,80.2,0%
20250507,462350,이노스페이스,KOSDAQ,기술성장기업부,21000,150,0.72,21200,21200,20500,39973,8.3,1969,9375694,1969,100,0%
20250507,278650,HLB바이오스텝,KOSDAQ,중견기업부,1683,13,0.78,1662,1696,1646,104158,1.7,1464,87005539,1964,74.5,0%
20250507,36030,케이티알파,KOSDAQ,우량기업부,3980,-5,-0.13,3980,3990,3935,17049,0.7,1951,49019283,1961,99.5,0%
20250507,439580,블루엠텍,KOSDAQ,기술성장기업부,17300,-250,-1.42,17500,18620,17210,2435216,436,1932,11170221,1960,98.6,23%
20250507,95720,웅진씽크빅,KOSPI,,1639,-12,-0.73,1617,1717,1589,2793132,46.4,1893,115505985,1959,96.6,2%
20250507,19680,대교,KOSPI,,2250,-15,-0.66,2260,2335,2220,30835,0.7,1906,84702850,1957,97.4,0%
20250507,472850,폰드그룹,KOSDAQ,중견기업부,6040,100,1.68,5940,6100,5940,98150,5.9,1954,32343933,1954,100,0%
20250507,365330,에스와이스틸텍,KOSDAQ,중견기업부,5470,40,0.74,5280,5480,5240,153182,8.2,1674,30610000,1950,85.8,0%
20250507,243840,신흥에스이씨,KOSDAQ,우량기업부,4240,-50,-1.17,4280,4305,4185,44703,1.9,1635,38558235,1946,84,0%
20250507,38290,마크로젠,KOSDAQ,중견기업부,15930,-140,-0.87,16070,16070,15770,11008,1.7,1727,10841400,1940,89,0%
20250507,108380,대양전기공업,KOSDAQ,우량기업부,20200,980,5.1,19240,20300,19240,76817,15.3,1933,9567333,1933,100,1%
20250507,225530,보광산업,KOSDAQ,우량기업부,4100,-5,-0.12,4105,4180,4045,46929,1.9,1490,36338727,1933,77.1,0%
20250507,950130,엑세스바이오,KOSDAQ,외국기업(소속부없음),4875,-110,-2.21,4950,5000,4865,62583,3.1,1839,37727832,1928,95.4,0%
20250507,203650,드림시큐리티,KOSDAQ,중견기업부,3435,25,0.73,3400,3465,3400,344722,11.8,1738,50605754,1926,90.2,1%
20250507,456070,이엔셀,KOSDAQ,기술성장기업부,14000,20,0.14,13810,14120,13600,48131,6.7,1512,10802927,1926,78.5,0%
20250507,36560,KZ정밀,KOSDAQ,우량기업부,11840,-110,-0.92,11800,12050,11720,13123,1.6,1865,15750000,1914,97.4,0%
20250507,36800,나이스정보통신,KOSDAQ,우량기업부,19100,310,1.65,18790,19120,18700,11934,2.3,1910,10000000,1910,100,0%
20250507,35080,그래디언트,KOSDAQ,중견기업부,13750,300,2.23,13430,14090,13420,83615,11.5,1881,13676598,1909,98.5,1%
20250507,122990,와이솔,KOSDAQ,우량기업부,6840,-50,-0.73,6900,6900,6750,63612,4.3,1893,27671533,1907,99.3,0%
20250507,270520,앱트뉴로사이언스,KOSDAQ,벤처기업부,1110,18,1.65,1090,1119,1085,655219,7.2,1763,158790786,1905,92.5,0%
20250507,7160,사조산업,KOSPI,,35700,-50,-0.14,34850,36500,34850,6499,2.3,1785,5000000,1900,93.9,0%
20250507,267320,나인테크,KOSDAQ,벤처기업부,3900,-45,-1.14,3950,4095,3870,4221660,168,1877,48130503,1899,98.8,9%
20250507,458870,씨어스테크놀로지,KOSDAQ,기술성장기업부,13190,190,1.46,13050,13200,12750,26984,3.5,1661,12590880,1899,87.5,0%
20250507,299030,하나기술,KOSDAQ,벤처기업부,20500,450,2.24,20400,20550,20100,9120,1.9,1639,7994910,1899,86.3,0%
20250507,8350,남선알미늄,KOSPI,,1409,-37,-2.56,1436,1455,1409,2002772,28.6,1819,129079090,1896,95.9,2%
20250507,23760,한국캐피탈,KOSDAQ,우량기업부,600,10,1.69,590,600,587,314054,1.9,1894,315609576,1894,100,0%
20250507,9580,무림P&P,KOSPI,,2925,15,0.52,2900,2930,2895,65287,1.9,1824,62368324,1893,96.4,0%
20250507,80420,모다이노칩,KOSDAQ,중견기업부,2290,-15,-0.65,2295,2305,2245,5422,0.1,1826,79721622,1893,96.5,0%
20250507,10820,퍼스텍,KOSPI,,3880,170,4.58,3745,4060,3730,2711675,105.6,1892,48771938,1892,100,6%
20250507,15860,일진홀딩스,KOSPI,,3765,-35,-0.92,3800,3820,3745,79688,3,1858,49347483,1892,98.2,0%
20250507,315640,딥노이드,KOSDAQ,기술성장기업부,6860,320,4.89,6500,6860,6490,174411,11.7,1538,22421268,1890,81.4,1%
20250507,92200,디아이씨,KOSPI,,4590,30,0.66,4510,4610,4505,175017,8,1785,38888569,1890,94.4,0%
20250507,11000,진원생명과학,KOSPI,,2110,-15,-0.71,2125,2160,2060,272756,5.7,1689,80039035,1889,89.4,0%
20250507,305090,마이크로디지탈,KOSDAQ,기술성장기업부,9100,-400,-4.21,9500,9500,9050,55113,5,1639,18014903,1888,86.8,0%
20250507,354320,알멕,KOSDAQ,기술성장기업부,25200,600,2.44,24900,25850,24900,38934,9.9,1611,6391381,1885,85.5,1%
20250507,337930,젝시믹스,KOSDAQ,우량기업부,6360,-70,-1.09,6410,6470,6260,84300,5.4,1864,29311547,1885,98.9,0%
20250507,3650,미창석유,KOSPI,,102100,-1000,-0.97,103100,104100,101900,469,0.5,1776,1739672,1879,94.5,0%
20250507,163280,에어레인,KOSDAQ,기술성장기업부,18510,640,3.58,18160,18590,18070,330431,60.7,1513,8174789,1876,80.7,4%
20250507,16790,현대사료,KOSDAQ,중견기업부,994,0,0,0,0,0,0,0,1873,188471729,1873,100,0%
20250507,78350,한양디지텍,KOSDAQ,우량기업부,10000,160,1.63,9850,10000,9650,38236,3.8,1524,15244382,1860,81.9,0%
20250507,382150,온코크로스,KOSDAQ,기술성장기업부,12480,-400,-3.11,12560,12660,12030,725230,89.2,1485,11896437,1855,80.1,6%
20250507,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,2900,-45,-1.53,2945,2965,2890,23732,0.7,1820,62766899,1855,98.1,0%
20250507,86710,선진뷰티사이언스,KOSDAQ,우량기업부,14500,-650,-4.29,15150,15150,14420,233080,34.1,1769,12203280,1854,95.4,2%
20250507,53690,한미글로벌,KOSPI,,16050,-70,-0.43,16120,16120,15830,27443,4.4,1759,10957550,1853,94.9,0%
20250507,36420,콘텐트리중앙,KOSPI,,9400,-160,-1.67,9250,9490,9010,82551,7.7,1811,19262308,1849,97.9,0%
